userid,dbid,toplevel,queryid,query,plans,total_plan_time,min_plan_time,max_plan_time,mean_plan_time,stddev_plan_time,calls,total_exec_time,min_exec_time,max_exec_time,mean_exec_time,stddev_exec_time,rows,shared_blks_hit,shared_blks_read,shared_blks_dirtied,shared_blks_written,local_blks_hit,local_blks_read,local_blks_dirtied,local_blks_written,temp_blks_read,temp_blks_written,blk_read_time,blk_write_time,temp_blk_read_time,temp_blk_write_time,wal_records,wal_fpi,wal_bytes,jit_functions,jit_generation_time,jit_inlining_count,jit_inlining_time,jit_optimization_count,jit_optimization_time,jit_emission_count,jit_emission_time
10,16385,t,-82101092791079331,"CREATE TABLE public.document_content_data (
    hjid bigint NOT NULL,
    content text,
    id character varying(255)
)",0,0,0,0,0,0,1,0.925485,0.925485,0.925485,0.925485,0,0,238,0,0,0,0,0,0,0,0,0,0,0,0,0,97,1,10302,0,0,0,0,0,0,0,0
16384,16385,t,74559815457862905,COPY  ( SELECT * FROM public.databasechangeloglock ORDER BY random ( ) LIMIT 1 ) TO STDOUT CSV HEADER,0,0,0,0,0,0,1,0.156554,0.156554,0.156554,0.156554,0,1,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,6058872426770488472,ALTER DEFAULT PRIVILEGES IN SCHEMA public GRANT ALL ON TABLES TO eris,0,0,0,0,0,0,1,0.891582,0.891582,0.891582,0.891582,0,0,187,0,3,3,0,0,0,0,0,0,0,0.040356,0,0,11,0,866,0,0,0,0,0,0,0,0
10,16385,t,5724383339642054871,"ALTER TABLE ONLY public.domain_portal
    ADD CONSTRAINT fk_9ln0n5axxjuxtbpepyad69rel FOREIGN KEY (hjid) REFERENCES public.portal(hjid)",0,0,0,0,0,0,1,0.461274,0.461274,0.461274,0.461274,0,0,173,1,0,0,0,0,0,0,0,0,0.017182,0,0,0,44,0,4011,0,0,0,0,0,0,0,0
16384,16385,f,4263649632548352423,SELECT COUNT(*) FROM public.view_riksdagen_member_proposals,1,0.057568,0.057568,0.057568,0.057568,0,1,0.003647,0.003647,0.003647,0.003647,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,-1290761309490748311,"CREATE TABLE public.document_proposal_data (
    hjid bigint NOT NULL,
    chamber character varying(255),
    committee character varying(255),
    decision_type character varying(255),
    designation integer,
    processed_in character varying(255),
    proposal_number integer,
    wording text,
    wording_2 text,
    wording_3 text,
    wording_4 text
)",0,0,0,0,0,0,1,1.028167,1.028167,1.028167,1.028167,0,0,274,0,2,2,0,0,0,0,0,0,0,0.020859,0,0,114,1,16143,0,0,0,0,0,0,0,0
10,16385,t,-671815360544076959,COMMENT ON COLUMN public.application_action_event.page_mode IS 'DATA.Sensitive GDPR.Personal',0,0,0,0,0,0,1,0.076704,0.076704,0.076704,0.076704,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,168,0,0,0,0,0,0,0,0
10,16385,f,4841851436492075161,"CREATE AGGREGATE sum(vector) (
	SFUNC = vector_add,
	STYPE = vector,
	COMBINEFUNC = vector_add,
	PARALLEL = SAFE
)",0,0,0,0,0,0,1,0.104667,0.104667,0.104667,0.104667,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,1722,0,0,0,0,0,0,0,0
10,16385,t,-8685663897932362671,"CREATE VIEW public.view_riksdagen_politician_influence_metrics AS
 WITH co_voting_pairs AS (
         SELECT v1.embedded_id_intressent_id AS person_1,
            v2.embedded_id_intressent_id AS person_2,
            count(*) AS co_votes,
            sum(
                CASE
                    WHEN ((v1.vote)::text = (v2.vote)::text) THEN 1
                    ELSE 0
                END) AS aligned_votes,
            ((sum(
                CASE
                    WHEN ((v1.vote)::text = (v2.vote)::text) THEN 1
                    ELSE 0
                END))::double precision / (NULLIF(count(*), 0))::double precision) AS alignment_rate
           FROM (public.vote_data v1
             JOIN public.vote_data v2 ON ((((v1.embedded_id_ballot_id)::text = (v2.embedded_id_ballot_id)::text) AND ((v1.embedded_id_intressent_id)::text < (v2.embedded_id_intressent_id)::text))))
          WHERE ((v1.vote_date >= (CURRENT_DATE - '3 years'::interval)) AND (upper((v1.vote)::text) = ANY (ARRAY['JA'::text, 'NEJ'::text])) AND (upper((v2.vote)::text) = ANY (ARRAY['JA'::text, 'NEJ'::text])))
          GROUP BY v1.embedded_id_intressent_id, v2.embedded_id_intressent_id
         HAVING (count(*) >= 10)
        ), network_connections AS (
         SELECT co_voting_pairs.person_1 AS person_id
           FROM co_voting_pairs
          WHERE (co_voting_pairs.alignment_rate >= (0.7)::double precision)
        UNION ALL
         SELECT co_voting_pairs.person_2 AS person_id
           FROM co_voting_pairs
          WHERE (co_voting_pairs.alignment_rate >= (0.7)::double precision)
        ), influence_metrics AS (
         SELECT network_connections.person_id,
            count(*) AS strong_connections
           FROM network_connections
          GROUP BY network_connections.person_id
        ), network_percentiles AS (
         SELECT percentile_cont((0.5)::double precision) WITHIN GROUP (ORDER BY ((influence_metrics.strong_connections)::double precision)) AS p50,
            percentile_cont((0.75)::double precision) WITHIN GROUP (ORDER BY ((influence_metrics.strong_connections)::double precision)) AS p75,
            percentile_cont((0.9)::double precision) WITHIN GROUP (ORDER BY ((influence_metrics.strong_connections)::double precision)) AS p90
           FROM influence_metrics
        )
 SELECT p.id AS person_id,
    p.first_name,
    p.last_name,
    p.party,
    COALESCE(im.strong_connections, (0)::bigint) AS network_connections,
    round((( SELECT network_percentiles.p50
           FROM network_percentiles))::numeric, 2) AS network_median,
        CASE
            WHEN ((COALESCE(im.strong_connections, (0)::bigint))::double precision >= ( SELECT network_percentiles.p90
               FROM network_percentiles)) THEN 'HIGHLY_INFLUENTIAL'::text
            WHEN ((COALESCE(im.strong_connections, (0)::bigint))::double precision >= ( SELECT network_percentiles.p75
               FROM network_percentiles)) THEN 'INFLUENTIAL'::text
            WHEN ((COALESCE(im.strong_connections, (0)::bigint))::double precision >= ( SELECT network_percentiles.p50
               FROM network_percentiles)) THEN 'MODERATELY_INFLUENTIAL'::text
            WHEN (COALESCE(im.strong_connections, (0)::bigint) > 0) THEN 'LIMITED_INFLUENCE'::text
            ELSE 'MINIMAL_INFLUENCE'::text
        END AS influence_classification,
        CASE
            WHEN (COALESCE(im.strong_connections, (0)::bigint) >= 20) THEN 'STRONG_BROKER'::text
            WHEN (COALESCE(im.strong_connections, (0)::bigint) >= 10) THEN 'MODERATE_BROKER'::text
            WHEN (COALESCE(im.strong_connections, (0)::bigint) >= 5) THEN 'WEAK_BROKER'::text
            ELSE 'NON_BROKER'::text
        END AS broker_classification,
        CASE
            WHEN ((COALESCE(im.strong_connections, (0)::bigint))::double precision >= ( SELECT network_percentiles.p90
               FROM network_percentiles)) THEN 'High influence - top 10% network connections'::text
            WHEN ((COALESCE(im.strong_connections, (0)::bigint))::double precision >= ( SELECT network_percentiles.p75
               FROM network_percentiles)) THEN 'Notable influence - top 25% network centrality'::text
            WHEN ((COALESCE(im.strong_connections, (0)::bigint))::double precision >= ( SELECT network_percentiles.p50
               FROM network_percentiles)) THEN 'Standard influence - above median engagement'::text
            WHEN (COALESCE(im.strong_connections, (0)::bigint) > 0) THEN 'Limited influence - below median connections'::text
            ELSE 'Minimal network influence detected'::text
        END AS influence_assessment
   FROM (public.person_data p
     LEFT JOIN influence_metrics im ON (((im.person_id)::text = (p.id)::text)))
  WHERE ((p.status)::text = ANY ((ARRAY['Tjänstgörande riksdagsledamot'::character varying, 'Tjänstgörande ersättare'::character varying, 'Tillgänglig ersättare'::character varying])::text[]))
  ORDER BY COALESCE(im.strong_connections, (0)::bigint) DESC, p.last_name, p.first_name",0,0,0,0,0,0,1,1.787119,1.787119,1.787119,1.787119,0,0,200,0,1,1,0,0,0,0,0,0,0,0.011922,0,0,81,0,18625,0,0,0,0,0,0,0,0
10,16385,f,823740758755894263,"CREATE OPERATOR = (
	LEFTARG = vector, RIGHTARG = vector, PROCEDURE = vector_eq,
	COMMUTATOR = = , NEGATOR = <> ,
	RESTRICT = eqsel, JOIN = eqjoinsel
)",0,0,0,0,0,0,1,0.118822,0.118822,0.118822,0.118822,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,2206,0,0,0,0,0,0,0,0
10,16385,f,8418677722585407611,"--
-- pgp_pub_decrypt(data, key)
--
CREATE FUNCTION pgp_pub_decrypt(bytea, bytea)
RETURNS text
AS '$libdir/pgcrypto', 'pgp_pub_decrypt_text'
LANGUAGE C IMMUTABLE STRICT PARALLEL SAFE",0,0,0,0,0,0,1,0.087655,0.087655,0.087655,0.087655,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,879,0,0,0,0,0,0,0,0
10,16385,t,-1578928917183831972,COMMENT ON COLUMN public.document_element.document_url_text IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.097122,0.097122,0.097122,0.097122,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
10,16385,t,-7701876768227096793,COMMENT ON COLUMN public.vote_meta_data.hjid IS 'DATA.Public GDPR.Personal',0,0,0,0,0,0,1,0.136375,0.136375,0.136375,0.136375,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,165,0,0,0,0,0,0,0,0
10,16385,t,-4621177986940494229,COMMENT ON COLUMN public.qrtz_triggers.job_data IS 'DATA.Sensitive GDPR.NA',0,0,0,0,0,0,1,0.104546,0.104546,0.104546,0.104546,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,162,0,0,0,0,0,0,0,0
16384,16385,f,-3038763551505901887,COPY  ( SELECT * FROM public.document_data ORDER BY random ( ) LIMIT $1 ) TO STDOUT CSV HEADER,1,0.070872,0.070872,0.070872,0.070872,0,1,0.0008010000000000001,0.0008010000000000001,0.0008010000000000001,0.0008010000000000001,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,t,7817703056545221594,SELECT COUNT(*) FROM public.databasechangeloglock,2,0.138219,0.018655,0.119564,0.0691095,0.0504545,2,0.01602,0.0057810000000000005,0.010239,0.00801,0.0022289999999999996,2,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,3944200993928209706,"CREATE TABLE public.qrtz_blob_triggers (
    sched_name character varying(100) NOT NULL,
    trigger_name character varying(150) NOT NULL,
    trigger_group character varying(150) NOT NULL,
    job_data bytea
)",0,0,0,0,0,0,1,1.064775,1.064775,1.064775,1.064775,0,0,250,0,2,2,0,0,0,0,0,0,0,0.025287,0,0,101,1,14551,0,0,0,0,0,0,0,0
10,16385,t,8250518290811767257,"CREATE VIEW public.view_audit_author_summary AS
 SELECT min(commit_pk) AS id,
    author,
    count(*) AS changes,
    min(commit_date) AS first_date,
    max(commit_date) AS last_date
   FROM public.jv_commit
  GROUP BY author",0,0,0,0,0,0,1,0.404558,0.404558,0.404558,0.404558,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,48,0,6082,0,0,0,0,0,0,0,0
16384,16385,f,-531266797772050034,"COPY  ( SELECT role_code AS value, COUNT ( * ) AS count FROM assignment_data WHERE role_code IS NOT NULL GROUP BY role_code ORDER BY count DESC, role_code LIMIT $1 ) TO STDOUT WITH CSV HEADER",1,0.042349,0.042349,0.042349,0.042349,0,1,0.004719,0.004719,0.004719,0.004719,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,-4507421881769170220,"CREATE INDEX idx_weekly_date_party ON public.view_riksdagen_vote_data_ballot_party_summary_weekly USING btree (embedded_id_vote_date, embedded_id_party)",0,0,0,0,0,0,1,1.144383,1.144383,1.144383,1.144383,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,22,1,2411,0,0,0,0,0,0,0,0
16384,16385,f,8002530467409987423,"select $1[s],
        s operator(pg_catalog.-) pg_catalog.array_lower($1,$2) operator(pg_catalog.+) $3
        from pg_catalog.generate_series(pg_catalog.array_lower($1,$4),
                                        pg_catalog.array_upper($1,$5),
                                        $6) as g(s)",1,0.017964,0.017964,0.017964,0.017964,0,3,0.01657,0.002665,0.009627,0.005523333333333333,0.0029755114219613106,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,2438838078022319351,"ALTER TABLE ONLY public.qrtz_calendars
    ADD CONSTRAINT ""QRTZ_CALENDARS_pkey"" PRIMARY KEY (sched_name, calendar_name)",0,0,0,0,0,0,1,1.050794,1.050794,1.050794,1.050794,0,0,196,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1,3209,0,0,0,0,0,0,0,0
16384,16385,t,7683718674072970936,COPY  ( SELECT * FROM public.sweden_county_data ORDER BY random ( ) LIMIT 0 ) TO STDOUT CSV HEADER,0,0,0,0,0,0,1,0.120206,0.120206,0.120206,0.120206,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,t,-1004919116193938109,COPY  ( SELECT * FROM public.person_element ORDER BY random ( ) LIMIT 0 ) TO STDOUT CSV HEADER,0,0,0,0,0,0,1,0.097383,0.097383,0.097383,0.097383,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,t,8126262397075930394,COPY  ( SELECT * FROM public.person_data ORDER BY random ( ) LIMIT 0 ) TO STDOUT CSV HEADER,0,0,0,0,0,0,1,0.098665,0.098665,0.098665,0.098665,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,2032632623434836476,COMMENT ON COLUMN public.language_content_data.location_context IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.10672,0.10672,0.10672,0.10672,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
10,16385,t,-6379229301919503673,COMMENT ON COLUMN public.sweden_parliament_electoral__1.election_region_name IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.097854,0.097854,0.097854,0.097854,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
10,16385,t,-902525663172163893,COMMENT ON COLUMN public.document_person_reference_da_0.hjid IS 'DATA.Public GDPR.Personal',0,0,0,0,0,0,1,0.118913,0.118913,0.118913,0.118913,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,165,0,0,0,0,0,0,0,0
10,16385,f,-2584108805574477116,"CREATE FUNCTION array_to_vector(double precision[], integer, boolean) RETURNS vector
	AS '$libdir/vector' LANGUAGE C IMMUTABLE STRICT PARALLEL SAFE",0,0,0,0,0,0,1,0.089217,0.089217,0.089217,0.089217,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,1341,0,0,0,0,0,0,0,0
16384,16385,f,3793225406489711232,SELECT COUNT(*) FROM public.view_riksdagen_seasonal_quarterly_activity,1,0.260258,0.260258,0.260258,0.260258,0,1,0.010349,0.010349,0.010349,0.010349,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,f,8225720089359910809,"COPY  ( SELECT election_region AS value, COUNT ( * ) AS count FROM person_data WHERE election_region IS NOT NULL GROUP BY election_region ORDER BY count DESC, election_region LIMIT $1 ) TO STDOUT WITH CSV HEADER",1,0.031268,0.031268,0.031268,0.031268,0,1,0.0038480000000000003,0.0038480000000000003,0.0038480000000000003,0.0038480000000000003,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,t,2292486875640169073,COPY  ( SELECT * FROM public.operational_information_cont_0 ORDER BY random ( ) LIMIT 0 ) TO STDOUT CSV HEADER,0,0,0,0,0,0,1,0.118412,0.118412,0.118412,0.118412,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,f,6310994415923773639,"CREATE FUNCTION pgp_pub_decrypt_bytea(bytea, bytea)
RETURNS bytea
AS '$libdir/pgcrypto', 'pgp_pub_decrypt_bytea'
LANGUAGE C IMMUTABLE STRICT PARALLEL SAFE",0,0,0,0,0,0,1,0.078657,0.078657,0.078657,0.078657,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,888,0,0,0,0,0,0,0,0
10,16385,f,-7882439828937069001,"--
-- PGP key ID
--
CREATE FUNCTION pgp_key_id(bytea)
RETURNS text
AS '$libdir/pgcrypto', 'pgp_key_id_w'
LANGUAGE C IMMUTABLE STRICT PARALLEL SAFE",0,0,0,0,0,0,1,0.081663,0.081663,0.081663,0.081663,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,859,0,0,0,0,0,0,0,0
10,16385,t,7454782746035946340,COMMENT ON COLUMN public.committee_document_data.id IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.097503,0.097503,0.097503,0.097503,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
10,16385,t,-4871431820266449094,COMMENT ON COLUMN public.language_data.auto_translation_enabled IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.10159,0.10159,0.10159,0.10159,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
10,16385,f,-5126717906809748838,"SELECT fk.""document_attachment_list_doc_0"" FROM ONLY ""public"".""document_attachment"" fk LEFT OUTER JOIN ONLY ""public"".""document_attachment_container"" pk ON ( pk.""hjid"" OPERATOR(pg_catalog.=) fk.""document_attachment_list_doc_0"") WHERE pk.""hjid"" IS NULL AND (fk.""document_attachment_list_doc_0"" IS NOT NULL)",1,0.103003,0.103003,0.103003,0.103003,0,1,0.002705,0.002705,0.002705,0.002705,0,0,28,1,0,0,0,0,0,0,0,0,0.014247,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,f,3277785713102963877,COPY  ( SELECT * FROM public.jv_commit ORDER BY random ( ) LIMIT $1 ) TO STDOUT CSV HEADER,1,0.109796,0.109796,0.109796,0.109796,0,1,2.422313,2.422313,2.422313,2.422313,0,200,167,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,4284,0,0,0,0,0,0,0,0
16384,16385,f,7635070120382250851,file_name := $7 || view_record.object_name || $8,1,0.004498,0.004498,0.004498,0.004498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,5108353528289109714,"CREATE INDEX idx_ballot_summary_id ON public.view_riksdagen_vote_data_ballot_summary USING btree (embedded_id_ballot_id, embedded_id_issue, embedded_id_concern)",0,0,0,0,0,0,1,1.653048,1.653048,1.653048,1.653048,0,0,155,0,0,0,0,0,0,0,0,0,0,0,0,0,25,1,2634,0,0,0,0,0,0,0,0
10,16385,t,-5447585432061630776,COMMENT ON COLUMN public.qrtz_triggers.prev_fire_time IS 'DATA.Sensitive GDPR.NA',0,0,0,0,0,0,1,0.114655,0.114655,0.114655,0.114655,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,162,0,0,0,0,0,0,0,0
16384,16385,f,533673904239905372,SELECT COUNT(*) FROM public.pg_stat_statements_info,1,0.023584,0.023584,0.023584,0.023584,0,1,0.007425,0.007425,0.007425,0.007425,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,3814813234524693152,COMMENT ON COLUMN public.document_detail_container.hjid IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.111048,0.111048,0.111048,0.111048,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
10,16385,f,4425479845442706728,"SELECT fk.""person_person_container_data_0"" FROM ONLY ""public"".""person_container_data"" fk LEFT OUTER JOIN ONLY ""public"".""person_data"" pk ON ( pk.""id""::pg_catalog.text OPERATOR(pg_catalog.=) fk.""person_person_container_data_0""::pg_catalog.text) WHERE pk.""id"" IS NULL AND (fk.""person_person_container_data_0"" IS NOT NULL)",1,0.186029,0.186029,0.186029,0.186029,0,1,0.003427,0.003427,0.003427,0.003427,0,0,59,3,0,0,0,0,0,0,0,0,0.035086,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,t,7354693964466924016,"SELECT format(
    $1 || $2 ||
    $3 || $4,
    col, col, col, col, col, col
)
FROM unnest(ARRAY[$5]) AS col
WHERE EXISTS (SELECT $6 FROM information_schema.columns WHERE table_schema = $7 AND table_name = $8 AND column_name = col)",1,1.19497,1.19497,1.19497,1.19497,0,1,0.06815700000000001,0.06815700000000001,0.06815700000000001,0.06815700000000001,0,1,84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,f,-7194691261278624286,SELECT COUNT(*) FROM public.view_riksdagen_q4_election_year_comparison,1,0.749245,0.749245,0.749245,0.749245,0,1,0.044563,0.044563,0.044563,0.044563,0,1,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,f,1376081297850889550,COPY  ( SELECT * FROM public.committee_proposal_data ORDER BY random ( ) LIMIT $1 ) TO STDOUT CSV HEADER,1,0.045876,0.045876,0.045876,0.045876,0,1,0.000852,0.000852,0.000852,0.000852,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,f,6868478255541715556,SELECT COUNT(*) FROM public.view_application_action_event_page_element_weekly_summary,1,0.06956,0.06956,0.06956,0.06956,0,1,0.00545,0.00545,0.00545,0.00545,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,t,-7652560025308913302,SELECT TRIGGER_NAME FROM QRTZ_TRIGGERS WHERE SCHED_NAME = $3 AND TRIGGER_NAME = $1 AND TRIGGER_GROUP = $2,4,0.335468,0.072065,0.111799,0.083867,0.01619952375843191,4,0.018527000000000002,0.0025459999999999997,0.0054199999999999995,0.00463175,0.0012068973392546695,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,t,-5166852945007336237,COPY  ( SELECT * FROM public.qrtz_simprop_triggers ORDER BY random ( ) LIMIT 0 ) TO STDOUT CSV HEADER,0,0,0,0,0,0,1,0.147286,0.147286,0.147286,0.147286,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16384,16385,f,-1422280407311377102,SELECT COUNT(*) FROM public.view_riksdagen_goverment,1,0.173114,0.173114,0.173114,0.173114,0,1,0.004388,0.004388,0.004388,0.004388,0,1,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,16385,t,2339423559998864979,COMMENT ON COLUMN public.vote_data.embedded_id_concern IS 'DATA.Public GDPR.Personal',0,0,0,0,0,0,1,0.096171,0.096171,0.096171,0.096171,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,165,0,0,0,0,0,0,0,0
10,16385,t,-1293715762853835316,COMMENT ON COLUMN public.document_element.title IS 'DATA.Public GDPR.NA',0,0,0,0,0,0,1,0.102973,0.102973,0.102973,0.102973,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,0,0,0,0,0
16384,16385,t,-6981689014159930015,"INSERT INTO QRTZ_TRIGGERS (SCHED_NAME, TRIGGER_NAME, TRIGGER_GROUP, JOB_NAME, JOB_GROUP, DESCRIPTION, NEXT_FIRE_TIME, PREV_FIRE_TIME, TRIGGER_STATE, TRIGGER_TYPE, START_TIME, END_TIME, CALENDAR_NAME, MISFIRE_INSTR, JOB_DATA, PRIORITY)  VALUES($16, $1, $2, $3, $4, $5, $6, $7, $8, $9, $10, $11, $12, $13, $14, $15)",4,0.127089,0.029045,0.037921,0.03177225,0.003582020056825477,4,1.435314,0.12998400000000002,1.0191729999999999,0.3588285,0.3813295703590923,4,82,0,27,14,0,0,0,0,0,0,0,0.236274,0,0,73,0,6986,0,0,0,0,0,0,0,0
