person_id,first_name,last_name,party,status,born_year,career_start_date,career_end_date,first_activity_year,last_activity_year,total_career_days,total_career_years,age_at_career_start,age_at_career_end,election_cycles_active,total_votes_cast,total_assignments,is_currently_active,avg_votes_per_year,avg_assignments_per_year,career_continuity_score,longevity_category,activity_level,continuity_pattern,career_life_stage,retention_risk
014744660015,Mikael,Damberg,S,Tjänstgörande riksdagsledamot,1971,2002-09-30,2026-10-13,2002,2026,8779,24.0,31,55,6,6019,44,t,250.4,1.83,85.7,VETERAN_20_PLUS,ACTIVE,MOSTLY_CONTINUOUS,MATURE_ACTIVE,LOW_RISK
0583556285601,Anna,Wohlin-Andersson,C,Avliden  1989-05-08,1928,1986-10-07,1989-05-08,1986,1989,944,2.6,58,61,0,0,3,f,0.0,1.16,0.0,JUNIOR_2_5,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0855851906414,Caroline,Hagström,KD,Tidigare riksdagsledamot,1964,1998-10-05,2002-09-30,1998,2002,1456,4.0,34,38,0,0,2,f,0.0,0.50,0.0,JUNIOR_2_5,MINIMAL,IRREGULAR,EXITED_EARLY,NOT_ACTIVE
0910241260018,Kent,Härstedt,S,Tidigare riksdagsledamot,1965,1998-10-05,2018-09-24,1998,2018,7294,20.0,33,53,5,6519,54,f,326.4,2.70,83.3,VETERAN_20_PLUS,VERY_ACTIVE,MOSTLY_CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0564126739422,Åsa,Coenraads,M,Tillgänglig ersättare,1978,2010-10-04,2025-01-12,2010,2025,5214,14.3,32,47,4,5652,36,f,395.9,2.52,100.0,ESTABLISHED_10_15,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0454698803028,Sofia,Nilsson,C,Tidigare riksdagsledamot,1982,2018-09-24,2022-09-26,2018,2022,1463,4.0,36,40,2,2079,20,f,519.0,4.99,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0829600202519,Anna-Karin,Lundström,S,Tidigare ersättare,1962,2006-05-02,2006-07-15,2006,2006,74,0.2,44,44,1,37,1,f,182.6,4.94,100.0,NEWCOMER_UNDER_2,MODERATE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0391973624515,Erik,A Eriksson,C,Tidigare riksdagsledamot,1969,2006-10-02,2014-09-29,2006,2014,2919,8.0,37,45,3,2619,19,f,327.7,2.38,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0927576375115,Kenth,Högström,S,Avliden  2005-10-03,1952,1982-11-15,2006-03-15,1982,2005,8521,23.3,30,54,2,1100,13,f,47.2,0.56,33.3,VETERAN_20_PLUS,MINIMAL,SPORADIC,RETIRED_MATURE,NOT_ACTIVE
0446541913415,Allan,Widman,L,Tidigare riksdagsledamot,1964,2002-09-30,2022-09-26,2002,2022,7301,20.0,38,58,6,8743,86,f,437.4,4.30,100.0,VETERAN_20_PLUS,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0139948283718,Agneta,Börjesson,MP,Tidigare riksdagsledamot,1957,2010-10-04,2023-03-22,2010,2023,4552,12.5,53,66,3,3521,19,f,282.5,1.52,75.0,ESTABLISHED_10_15,ACTIVE,MOSTLY_CONTINUOUS,RETIRED_SENIOR,NOT_ACTIVE
033935884729,Martina,Johansson,C,Tjänstgörande riksdagsledamot,1975,2018-09-24,2026-09-28,2018,2026,2926,8.0,43,51,3,3373,27,t,421.0,3.37,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,MATURE_ACTIVE,LOW_RISK
0972941768604,Ulf,Dinkelspiel,M,Tidigare statsråd,1939,1991-10-04,1994-10-07,1991,1994,1099,3.0,52,55,0,0,1,f,0.0,0.33,0.0,JUNIOR_2_5,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0537484650407,Bo,Lundgren,M,Tidigare riksdagsledamot,1947,1976-10-04,2006-03-15,1976,2004,10754,29.4,29,59,2,925,35,f,31.4,1.19,25.0,VETERAN_20_PLUS,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0172220256016,Annika,Lillemets,MP,Tidigare riksdagsledamot,1962,2010-10-04,2018-09-24,2010,2018,2912,8.0,48,56,3,3521,9,f,441.6,1.13,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0852225600309,Gustav,Persson,S,Avliden  2016-03-30,1925,1982-10-04,1991-09-30,1982,1991,3283,9.0,57,66,0,0,3,f,0.0,0.33,0.0,MID_CAREER_5_10,MINIMAL,IRREGULAR,RETIRED_SENIOR,NOT_ACTIVE
0980316377627,Lars,Hjälmered,M,Tidigare riksdagsledamot,1977,2006-10-02,2022-09-26,2006,2022,5838,16.0,29,45,5,6482,48,f,405.5,3.00,100.0,LONG_SERVICE_15_20,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0280087199210,Valter,Mutt,MP,Tidigare riksdagsledamot,1955,2010-10-04,2018-09-24,2010,2018,2912,8.0,55,63,3,3521,12,f,441.6,1.51,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0316531680905,Silwa,Cedell,C,Status saknas,1939,1989-11-13,1989-12-18,1989,1989,35,0.1,50,50,0,0,1,f,0.0,10.44,0.0,NEWCOMER_UNDER_2,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0227924728814,Anna,Grönlund Krantz,FP,Tidigare riksdagsledamot,1971,2002-09-30,2006-10-02,2002,2006,1463,4.0,31,35,2,1812,5,f,452.4,1.25,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0392711595808,Conny,Fredriksson,S,Status saknas,1940,1990-11-12,1990-12-12,1990,1990,30,0.1,50,50,0,0,2,f,0.0,24.35,0.0,NEWCOMER_UNDER_2,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
038604236714,Mia,Franzén,L,Tidigare riksdagsledamot,1971,2002-09-30,2007-01-17,2002,2007,1570,4.3,31,36,2,1859,4,f,432.5,0.93,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0140985614421,Peder,Björk,S,Tjänstgörande riksdagsledamot,1975,2022-09-26,2026-10-31,2022,2026,1496,4.1,47,51,2,1294,10,t,315.9,2.44,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,MATURE_ACTIVE,LOW_RISK
0880452278816,Mikaela,Valtersson,MP,Tidigare riksdagsledamot,1967,2002-09-30,2011-09-15,2002,2011,3272,9.0,35,44,3,3552,17,f,396.5,1.90,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0479155832315,Kenneth,Lantz,KD,Tidigare riksdagsledamot,1949,1991-09-30,2006-10-02,1991,2006,5481,15.0,42,57,2,1859,11,f,123.9,0.73,50.0,LONG_SERVICE_15_20,MODERATE,INTERMITTENT,RETIRED_MATURE,NOT_ACTIVE
0978492597607,Gerd,Engman,S,Tidigare ersättare,1942,1983-01-13,1989-01-10,1983,1989,2189,6.0,41,47,0,0,6,f,0.0,1.00,0.0,MID_CAREER_5_10,MINIMAL,IRREGULAR,EXITED_EARLY,NOT_ACTIVE
0958072321310,Anders,Borg,M,Tidigare ersättare,1968,1994-10-03,2014-10-03,1994,2014,7305,20.0,26,46,0,0,3,f,0.0,0.15,0.0,VETERAN_20_PLUS,MINIMAL,IRREGULAR,EXITED_EARLY,NOT_ACTIVE
0806172169007,Siw,Persson,-,Tidigare riksdagsledamot,1942,1985-09-30,2002-09-30,1985,2002,6209,17.0,43,60,0,0,25,f,0.0,1.47,0.0,LONG_SERVICE_15_20,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0746759738009,Lena,Boström,S,Tidigare riksdagsledamot,1935,1988-10-03,1994-10-03,1988,1994,2191,6.0,53,59,0,0,9,f,0.0,1.50,0.0,MID_CAREER_5_10,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0388994689418,Malin,Östh,V,Tjänstgörande riksdagsledamot,1972,2024-09-09,2026-09-28,2024,2026,749,2.1,52,54,2,534,6,t,260.4,2.93,200.0,JUNIOR_2_5,ACTIVE,CONTINUOUS,MATURE_ACTIVE,LOW_RISK
0921688244311,Eva,Johnsson,KD,Tidigare riksdagsledamot,1958,2006-10-02,2010-10-04,2006,2010,1463,4.0,48,52,2,1284,4,f,320.6,1.00,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0791588767213,Staffan,Werme,FP,Tidigare riksdagsledamot,1958,2000-12-06,2001-05-16,2000,2001,161,0.4,42,43,0,0,6,f,0.0,13.61,0.0,NEWCOMER_UNDER_2,MINIMAL,IRREGULAR,EXITED_EARLY,NOT_ACTIVE
0918472842401,Marita,Bengtsson,S,Tidigare riksdagsledamot,1943,1985-09-30,1989-03-06,1985,1989,1253,3.4,42,46,0,0,2,f,0.0,0.58,0.0,JUNIOR_2_5,MINIMAL,IRREGULAR,EXITED_EARLY,NOT_ACTIVE
0519740099915,Saila,Quicklund,M,Tjänstgörande riksdagsledamot,1961,2010-10-04,2026-09-21,2010,2026,5831,16.0,49,65,5,6894,32,t,431.8,2.00,100.0,LONG_SERVICE_15_20,VERY_ACTIVE,CONTINUOUS,SENIOR_ACTIVE,HIGH_RETIREMENT_RISK
0340854285007,Laila,Bjurling,S,Tidigare riksdagsledamot,1947,1994-10-08,2010-10-04,1994,2010,5840,16.0,47,63,3,3143,13,f,196.6,0.81,60.0,LONG_SERVICE_15_20,MODERATE,INTERMITTENT,RETIRED_MATURE,NOT_ACTIVE
0251174631818,Annika,Nordgren,MP,Tidigare riksdagsledamot,1972,1994-10-03,1998-10-05,1994,1998,1463,4.0,22,26,0,0,5,f,0.0,1.25,0.0,JUNIOR_2_5,MINIMAL,IRREGULAR,EXITED_EARLY,NOT_ACTIVE
0146133946627,Andreas,Lennkvist Manriquez,V,Tjänstgörande riksdagsledamot,1994,2019-08-19,2026-10-31,2019,2026,2630,7.2,25,32,3,982,11,t,136.4,1.53,150.0,MID_CAREER_5_10,MODERATE,CONTINUOUS,EARLY_CAREER_ACTIVE,LOW_RISK
0742703244417,Ilan,De Basso,S,Avgången riksdagsledamot,1969,2021-12-13,2024-07-16,2021,2024,946,2.6,52,55,0,0,2,f,0.0,0.77,0.0,JUNIOR_2_5,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0457849683602,Bengt,Lindqvist,S,Tidigare riksdagsledamot,1936,1983-01-13,1995-12-31,1983,1995,4735,13.0,47,59,0,0,13,f,0.0,1.00,0.0,ESTABLISHED_10_15,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0838085832923,Ann-Sofie,Lifvenhage,M,Tjänstgörande riksdagsledamot,1976,2019-05-02,2026-09-28,2019,2026,2706,7.4,43,50,3,3073,26,t,414.8,3.51,150.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,MATURE_ACTIVE,LOW_RISK
017523200206,Karin,Jeppsson,S,Tidigare riksdagsledamot,1944,1994-10-03,2002-09-30,1994,2002,2919,8.0,50,58,0,0,8,f,0.0,1.00,0.0,MID_CAREER_5_10,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
017025148404,Doris,Håvik,S,Tidigare riksdagsledamot,1924,1976-10-04,1994-10-03,1976,1994,6573,18.0,52,70,0,0,12,f,0.0,0.67,0.0,LONG_SERVICE_15_20,MINIMAL,IRREGULAR,RETIRED_SENIOR,NOT_ACTIVE
07921826010,Anna-Belle,Strömberg,S,Tjänstgörande riksdagsledamot,1965,2021-09-01,2026-09-21,2021,2026,1846,5.1,56,61,3,1980,6,t,391.8,1.19,150.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,MATURE_ACTIVE,LOW_RISK
0671453355104,Christer,Lindblom,FP,Tidigare riksdagsledamot,1944,1991-09-30,1994-10-03,1991,1994,1099,3.0,47,50,0,0,2,f,0.0,0.66,0.0,JUNIOR_2_5,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0796071663617,Acko,Ankarberg Johansson,KD,Avgången riksdagsledamot,1964,2010-12-17,2025-09-16,2010,2025,5387,14.7,46,61,2,2079,29,f,141.0,1.97,50.0,ESTABLISHED_10_15,MODERATE,INTERMITTENT,RETIRED_MATURE,NOT_ACTIVE
0750727320521,Jonas,Gunnarsson,S,Tidigare riksdagsledamot,1980,2010-10-04,2018-10-31,2010,2018,2949,8.1,30,38,3,3425,13,f,424.2,1.61,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0393820702706,John,Rignell,M,Tidigare ersättare,1937,1990-02-12,1990-03-23,1990,1990,39,0.1,53,53,0,0,2,f,0.0,18.73,0.0,NEWCOMER_UNDER_2,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0656432673917,Anna,Hedh,S,Tidigare europaparlamentariker,1967,2004-07-20,2019-07-02,2004,2019,5460,14.9,37,52,0,0,2,f,0.0,0.13,0.0,ESTABLISHED_10_15,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0388849444310,Maria,Borelius,M,Tidigare riksdagsledamot,1960,2006-10-02,2006-10-17,2006,2006,15,0.0,46,46,0,0,4,f,0.0,97.40,0.0,NEWCOMER_UNDER_2,MINIMAL,IRREGULAR,EXITED_EARLY,NOT_ACTIVE
0548314774911,Veronica,Palm,S,Tidigare riksdagsledamot,1973,2002-09-30,2015-09-30,2002,2015,4748,13.0,29,42,4,4709,32,f,362.2,2.46,100.0,ESTABLISHED_10_15,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0394664838002,Jens,Nilsson,S,Tidigare europaparlamentariker,1948,2011-12-01,2018-03-12,2011,2018,2293,6.3,63,70,0,0,1,f,0.0,0.16,0.0,MID_CAREER_5_10,MINIMAL,IRREGULAR,RETIRED_SENIOR,NOT_ACTIVE
0776705932527,Ciczie,Weidby,V,Tjänstgörande riksdagsledamot,1974,2018-09-24,2026-09-28,2018,2026,2926,8.0,44,52,3,3373,24,t,421.0,3.00,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,MATURE_ACTIVE,LOW_RISK
0566106045918,Maria,Hassan,S,Tidigare riksdagsledamot,1952,2002-09-30,2006-10-02,2002,2006,1463,4.0,50,54,2,1859,3,f,464.1,0.75,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0104804820009,Per,Unckel,M,Avliden  2011-09-20,1948,1976-10-04,2006-03-15,1976,2002,10754,29.4,28,58,2,95,33,f,3.2,1.12,28.6,VETERAN_20_PLUS,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0552112259207,Bosse,Ringholm,S,Tidigare riksdagsledamot,1942,1976-05-03,2014-10-14,1976,2014,14043,38.4,34,72,2,1284,12,f,33.4,0.31,20.0,VETERAN_20_PLUS,MINIMAL,IRREGULAR,RETIRED_SENIOR,NOT_ACTIVE
065105536026,Niklas,Karlsson,S,Tjänstgörande riksdagsledamot,1974,2014-09-29,2026-10-31,2014,2026,4415,12.1,40,52,4,5119,44,t,423.5,3.64,100.0,ESTABLISHED_10_15,VERY_ACTIVE,CONTINUOUS,MATURE_ACTIVE,LOW_RISK
0176437434123,Jenny,Petersson,M,Tidigare riksdagsledamot,1981,2010-10-04,2018-09-24,2010,2018,2912,8.0,29,37,3,3095,12,f,388.2,1.51,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
068822158616,Katarina,Tolgfors,M,Tjänstgörande statsrådsersättare,1967,2022-10-18,2026-09-21,2022,2026,1434,3.9,55,59,2,1294,4,t,329.6,1.02,100.0,JUNIOR_2_5,VERY_ACTIVE,CONTINUOUS,MATURE_ACTIVE,LOW_RISK
0127096240702,Sture,Thun,S,Avliden  2020-12-28,1929,1979-10-01,1991-09-30,1979,1991,4382,12.0,50,62,0,0,5,f,0.0,0.42,0.0,ESTABLISHED_10_15,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0126797549328,Johan,Forssell,M,Migrationsminister,1979,2006-10-02,2026-09-28,2006,2026,7301,20.0,27,47,4,5422,58,f,271.2,2.90,66.7,VETERAN_20_PLUS,ACTIVE,INTERMITTENT,EXITED_EARLY,NOT_ACTIVE
0245526181815,Monica,Widnemark,S,Tidigare riksdagsledamot,1951,1991-09-30,1998-10-05,1991,1998,2562,7.0,40,47,0,0,7,f,0.0,1.00,0.0,MID_CAREER_5_10,MINIMAL,IRREGULAR,EXITED_EARLY,NOT_ACTIVE
0943925396910,Hugo,Andersson,C,Tidigare riksdagsledamot,1950,1989-05-10,1991-09-30,1989,1991,873,2.4,39,41,0,0,3,f,0.0,1.26,0.0,JUNIOR_2_5,MINIMAL,IRREGULAR,EXITED_EARLY,NOT_ACTIVE
080652068106,Leo,Persson,S,Tidigare riksdagsledamot,1942,1985-11-18,1998-10-05,1985,1998,4704,12.9,43,56,0,0,12,f,0.0,0.93,0.0,ESTABLISHED_10_15,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0704703749401,Ulf,Löfgren,MP,Tidigare ersättare,1946,1990-10-15,1990-11-15,1990,1990,31,0.1,44,44,0,0,4,f,0.0,47.13,0.0,NEWCOMER_UNDER_2,MINIMAL,IRREGULAR,EXITED_EARLY,NOT_ACTIVE
0116712544316,Eva,Wallin,KD,Tidigare ersättare,1967,2016-03-08,2016-05-22,2016,2016,75,0.2,49,49,1,197,4,f,959.4,19.48,100.0,NEWCOMER_UNDER_2,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0427127522211,Lena,Adelsohn Liljeroth,M,Tidigare riksdagsledamot,1955,2002-09-30,2014-10-03,2002,2014,4386,12.0,47,59,2,1859,15,f,154.8,1.25,50.0,ESTABLISHED_10_15,MODERATE,INTERMITTENT,RETIRED_MATURE,NOT_ACTIVE
0990394636796,Tore,Claeson,V,Tidigare riksdagsledamot,1922,1976-10-04,1998-12-01,1976,1998,8093,22.2,54,76,0,0,5,f,0.0,0.23,0.0,VETERAN_20_PLUS,MINIMAL,IRREGULAR,RETIRED_SENIOR,NOT_ACTIVE
0996640018922,Yasmine,Bladelius,S,Avgången riksdagsledamot,1988,2014-09-29,2025-03-08,2014,2025,3813,10.4,26,37,3,4023,31,f,385.4,2.97,100.0,ESTABLISHED_10_15,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
060225811106,Karl Erik,Eriksson,FP,Tidigare riksdagsledamot,1925,1976-10-04,1988-04-04,1976,1988,4200,11.5,51,63,0,0,4,f,0.0,0.35,0.0,ESTABLISHED_10_15,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0503363679811,Stefan,Plath,SD,Tillgänglig ersättare,1970,2021-09-27,2022-09-26,2021,2022,364,1.0,51,52,2,684,15,f,686.3,15.05,200.0,NEWCOMER_UNDER_2,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0512510717328,Ebba,Busch,KD,Energi- och näringsminister,1987,2015-04-25,2026-09-21,2015,2026,4167,11.4,28,39,2,2079,11,f,182.2,0.96,66.7,ESTABLISHED_10_15,MODERATE,INTERMITTENT,EXITED_EARLY,NOT_ACTIVE
0763857902700,Lars,Härneman,FP,Status saknas,1931,1990-11-27,1990-12-26,1990,1990,29,0.1,59,59,0,0,2,f,0.0,25.19,0.0,NEWCOMER_UNDER_2,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0138450838510,Pär,Nuder,S,Tidigare riksdagsledamot,1963,1994-10-03,2010-10-19,1994,2010,5860,16.0,31,47,1,778,17,f,48.5,1.06,20.0,LONG_SERVICE_15_20,MINIMAL,IRREGULAR,EXITED_EARLY,NOT_ACTIVE
0706974423606,Inge,Garstedt,M,Tidigare riksdagsledamot,1947,1991-10-15,2010-10-04,1991,2010,6929,19.0,44,63,2,1284,7,f,67.7,0.37,40.0,LONG_SERVICE_15_20,LOW_ACTIVITY,SPORADIC,RETIRED_MATURE,NOT_ACTIVE
0582064163300,Ann-Christin,Nykvist,S,Tidigare jordbruksminister,1948,2002-09-30,2006-10-06,2002,2006,1467,4.0,54,58,0,0,2,f,0.0,0.50,0.0,JUNIOR_2_5,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0747484716698,Rune,Ångström,FP,Tidigare riksdagsledamot,1923,1976-10-04,1988-10-03,1976,1988,4382,12.0,53,65,0,0,4,f,0.0,0.33,0.0,ESTABLISHED_10_15,MINIMAL,IRREGULAR,RETIRED_SENIOR,NOT_ACTIVE
044562190409,Bertil,Borglund,MP,Tidigare riksdagsledamot,1943,1995-05-15,1995-06-18,1995,1995,34,0.1,52,52,0,0,4,f,0.0,42.97,0.0,NEWCOMER_UNDER_2,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0980092192122,Joar,Forssell,L,Tjänstgörande riksdagsledamot,1993,2018-09-24,2026-10-27,2018,2026,2955,8.1,25,33,3,3145,46,t,388.7,5.69,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,EARLY_CAREER_ACTIVE,LOW_RISK
0404025497421,Birgitta,Ohlsson,L,Tidigare riksdagsledamot,1975,2002-09-30,2018-09-24,2002,2018,5838,16.0,27,43,5,4388,34,f,274.5,2.13,100.0,LONG_SERVICE_15_20,ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0456070504608,Berit,Adolfsson,M,Tidigare riksdagsledamot,1937,1998-10-05,2002-09-30,1998,2002,1456,4.0,61,65,0,0,3,f,0.0,0.75,0.0,JUNIOR_2_5,MINIMAL,IRREGULAR,RETIRED_SENIOR,NOT_ACTIVE
0906620634423,Eleonore,Lundkvist,M,Tillgänglig ersättare,1988,2024-03-25,2024-08-12,2024,2024,140,0.4,36,36,1,245,3,f,639.2,7.83,100.0,NEWCOMER_UNDER_2,VERY_ACTIVE,CONTINUOUS,EXITED_EARLY,NOT_ACTIVE
0452755722723,Björn,Söder,SD,Tjänstgörande riksdagsledamot,1976,2010-10-04,2026-10-26,2010,2026,5866,16.1,34,50,5,6894,85,t,429.3,5.29,100.0,LONG_SERVICE_15_20,VERY_ACTIVE,CONTINUOUS,MATURE_ACTIVE,LOW_RISK
0738969851001,Karl-Göran,Biörsmark,FP,Avliden  2021-12-25,1936,1985-09-30,2006-10-16,1985,2006,7686,21.0,49,70,0,0,34,f,0.0,1.62,0.0,VETERAN_20_PLUS,MINIMAL,IRREGULAR,RETIRED_SENIOR,NOT_ACTIVE
0567830387107,Birgitta,Dahl,S,Avliden  2024-11-26,1937,1976-10-04,2002-09-30,1976,2002,9492,26.0,39,65,0,0,28,f,0.0,1.08,0.0,VETERAN_20_PLUS,MINIMAL,IRREGULAR,RETIRED_SENIOR,NOT_ACTIVE
0383111552218,Jonas,Sjöstedt,V,Europaparlamentariker,1964,2004-07-20,2029-07-16,2004,2029,9127,25.0,40,65,3,4365,42,f,174.7,1.68,42.9,VETERAN_20_PLUS,MODERATE,SPORADIC,RETIRED_SENIOR,NOT_ACTIVE
0163772273014,Anna,Vedin,M,Tillgänglig ersättare,1966,2024-01-15,2024-04-12,2024,2024,88,0.2,58,58,1,159,2,f,659.9,8.30,100.0,NEWCOMER_UNDER_2,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0640774576009,Inger,Jarl Beck,S,Tidigare riksdagsledamot,1948,2002-10-17,2011-04-05,2002,2011,3092,8.5,54,63,3,3143,18,f,371.3,2.13,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0360187680814,Mats,Hellhoff,SD,Tjänstgörande riksdagsledamot,1954,2024-06-20,2026-09-21,2024,2026,823,2.3,70,72,2,534,4,t,237.0,1.78,200.0,JUNIOR_2_5,ACTIVE,CONTINUOUS,SENIOR_ACTIVE,LOW_RISK
0800081986104,Christina,Raud,S,Status saknas,1939,1991-04-25,1991-05-30,1991,1991,35,0.1,52,52,0,0,1,f,0.0,10.44,0.0,NEWCOMER_UNDER_2,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0198031297912,Anette,Åkesson,M,Tidigare riksdagsledamot,1966,2012-09-01,2018-09-24,2012,2018,2214,6.1,46,52,3,2683,10,f,442.6,1.65,150.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0630824497414,Jessica,Polfjärd,M,Europaparlamentariker,1971,2006-10-02,2029-07-16,2006,2029,8323,22.8,35,58,4,5241,34,f,230.0,1.49,66.7,VETERAN_20_PLUS,ACTIVE,INTERMITTENT,RETIRED_MATURE,NOT_ACTIVE
0361346660811,Jan-Olof,Ragnarsson,V,Status saknas,1953,1989-10-04,1991-09-29,1989,1991,725,2.0,36,38,0,0,4,f,0.0,2.02,0.0,JUNIOR_2_5,MINIMAL,IRREGULAR,EXITED_EARLY,NOT_ACTIVE
0913695315308,Hans Göran,Franck,S,Tidigare riksdagsledamot,1925,1982-10-08,1994-10-03,1982,1994,4378,12.0,57,69,0,0,9,f,0.0,0.75,0.0,ESTABLISHED_10_15,MINIMAL,IRREGULAR,RETIRED_SENIOR,NOT_ACTIVE
0393171737407,Anita,Sidén,M,Tidigare riksdagsledamot,1940,1992-03-09,2006-10-02,1992,2006,5320,14.6,52,66,2,1859,11,f,127.6,0.76,50.0,ESTABLISHED_10_15,MODERATE,INTERMITTENT,RETIRED_SENIOR,NOT_ACTIVE
027112189005,Leif,Carlson,M,Tidigare riksdagsledamot,1942,1991-09-30,2002-09-30,1991,2002,4018,11.0,49,60,0,0,11,f,0.0,1.00,0.0,ESTABLISHED_10_15,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0161597857912,Tuve,Skånberg,KD,Tillgänglig ersättare,1956,1991-09-30,2027-03-23,1991,2027,12958,35.5,35,71,6,7459,54,f,210.2,1.52,60.0,VETERAN_20_PLUS,ACTIVE,INTERMITTENT,RETIRED_SENIOR,NOT_ACTIVE
0747552775209,Birgitta,Johansson,S,Avliden  2021-08-25,1943,1976-10-04,1998-10-05,1976,1998,8036,22.0,33,55,0,0,29,f,0.0,1.32,0.0,VETERAN_20_PLUS,MINIMAL,IRREGULAR,RETIRED_MATURE,NOT_ACTIVE
0150664940102,Eva,Lohman,M,Tidigare riksdagsledamot,1948,2010-10-04,2018-09-24,2010,2018,2912,8.0,62,70,3,3521,9,f,441.6,1.13,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,RETIRED_SENIOR,NOT_ACTIVE
0719332223713,Juno,Blom,L,Avgången riksdagsledamot,1968,2018-09-24,2024-03-01,2018,2024,1985,5.4,50,56,2,2545,30,f,468.3,5.52,100.0,MID_CAREER_5_10,VERY_ACTIVE,CONTINUOUS,RETIRED_MATURE,NOT_ACTIVE
0227531635413,Lars,Püss,M,Tjänstgörande riksdagsledamot,1966,2014-11-03,2026-10-31,2014,2026,4380,12.0,48,60,4,3799,42,t,316.8,3.50,100.0,ESTABLISHED_10_15,VERY_ACTIVE,CONTINUOUS,MATURE_ACTIVE,LOW_RISK
