id,committee_report_url_xml,created_date,document_format,document_status_url_xml,document_type,document_url_html,document_url_text,hit,kall_id,label,made_public_date,number_value,org,related_id,rm,status,sub_title,sub_type,system_date,temp_label,title,dokument_document_container__0,domain_org,database_source,origin,lang,summary,note,note_title,debate_name,document_name,doc_type
gu19ubu8p1,,2007-04-12,"",,votering,//data.riksdagen.se/dokument/GU19UbU8p1.html,//data.riksdagen.se/dokument/GU19UbU8p1.text,188,396D83B7-A6A1-4624-A41F-6EA4A65AC951,UbU8p1,2007-04-12,8,UbU,"",2006/07,"",Skolplikt,huvudvotering,2014-04-01 14:58:41,1,"Votering: betänkande 2006/07:UbU8 Grundskolan, förslagspunkt 1",,rdwebb,dokument,frodeVotDok,"","Votering: betänkande 2006/07:UbU8 Grundskolan, förslagspunkt 1
 Skolplikt
 Riksdagen avslår motion 2006/07:Ub309 yrkande 4. Datum: 2007-04-12  Omröstning i sakfrågan
 Utskottets förslag mot reservation 1 v Parti
 Ja
 Nej
 Avstående
 Frånvarande
 s
 110
 1
 0
 19
 m
 85
 0
 0
 12
 c
 24
 0
 0
 5
 fp
 21
 0
 0
 7
 kd
 21
","Votering: betänkande 2006/07:UbU8 Grundskolan, förslagspunkt 1
 Skolplikt
 Riksdagen avslår motion 2006/07:Ub309 yrkande 4. Datum: 2007-04-12  Omröstning i sakfrågan
 Utskottets förslag mot reservation 1 v Parti
 Ja
 Nej
 Avstående
 Frånvarande
 s
 110
 1
 0
 19
 m
 85
 0
 0
 12
 c
 24
 0
 0
 5
 fp
 21
 0
 0
 7
 kd
 21
","Votering: betänkande 2006/07:UbU8 Grundskolan, förslagspunkt 1",Omröstning,Omröstning,votering
h702282,,2019-09-25,"",,mot,//data.riksdagen.se/dokument/H702282.html,//data.riksdagen.se/dokument/H702282.text,241,cdd7e518-60a6-4dc3-a21a-b3dd365dd17a,282,2019-09-25,282,JuU,"",2019/20,Klar,av Mikael Larsson (C),Enskild motion,2019-12-11 17:20:18,C,Nationell enhet inom polisen för utredning av brott mot lantbrukare av djurrättsaktivister,,rdwebb,dokument,Filur,"","Motion till riksdagen
 2019/20:282
 av Mikael Larsson (C)
 Nationell enhet inom polisen för utredning av brott mot lantbrukare av djurrättsaktivister
 Förslag till riksdagsbeslut
 Riksdagen ställer sig bakom det som anförs i motionen om en nationell enhet inom polisen för utredning av brott mot lantbrukare av djurrättsaktivister","Motion till riksdagen
 2019/20:282
 av Mikael Larsson (C)
 Nationell enhet inom polisen för utredning av brott mot lantbrukare av djurrättsaktivister
 Förslag till riksdagsbeslut
 Riksdagen ställer sig bakom det som anförs i motionen om en nationell enhet inom polisen för utredning av brott mot lantbrukare av djurrättsaktivister",Nationell enhet inom polisen för utredning av brott mot lantbrukare av djurrättsaktivister,Motion,Motion,mot
gv121627,,2008-09-19,"",,frs,//data.riksdagen.se/dokument/GV121627.html,//data.riksdagen.se/dokument/GV121627.text,245,"",1627,2008-09-19,1627,"","",2007/08,korrekturläst,Kulturminister Lena Adelsohn Liljeroth,"",2008-09-19 09:49:56,"",Marinens musikkår i Karlskrona,,rdwebb,dokument,"","","den 19 september
 Svar på fråga
 2007/08:1627 Marinens musikkår i Karlskrona
 Kulturminister  Lena Adelsohn Liljeroth
 Lars  Wegendal har frågat mig vad jag avser att göra för att trygga verksamheten vid  Marinens musikkår i Karlskrona.
 Marinens  musikkår är en av fyra musikkårer i landet som sorterar under Försvarsmusikcentrum.","den 19 september
 Svar på fråga
 2007/08:1627 Marinens musikkår i Karlskrona
 Kulturminister  Lena Adelsohn Liljeroth
 Lars  Wegendal har frågat mig vad jag avser att göra för att trygga verksamheten vid  Marinens musikkår i Karlskrona.
 Marinens  musikkår är en av fyra musikkårer i landet som sorterar under Försvarsmusikcentrum.",Marinens musikkår i Karlskrona,Svar på skriftlig fråga,Svar på skriftlig fråga,frs
h3b360,,2015-06-10,"",,sou,//data.riksdagen.se/dokument/H3B360.html,//data.riksdagen.se/dokument/H3B360.text,117,"",60,2015-06-10,60,"","",2015,titel,"","",2016-03-16 08:35:00,"","Delrapport från Sverigeförhandlingen, Ett författningsförslag om värdeåterföring",,rdwebb,dokument,"","","Delrapport från Sverigeförhandlingen
 Ett författningsförslag om värdeåterföring
 Delrapport av Sverigeförhandlingen
 Stockholm 2015
 SOU 2015:60
 SOU och Ds kan köpas från Fritzes kundtjänst. Beställningsadress: Fritzes kundtjänst, 106 47 Stockholm
 Ordertelefon: 08-598 191 90
 E-post: order.fritzesnj.se
 Webbplats: fritzes.se
","Delrapport från Sverigeförhandlingen
 Ett författningsförslag om värdeåterföring
 Delrapport av Sverigeförhandlingen
 Stockholm 2015
 SOU 2015:60
 SOU och Ds kan köpas från Fritzes kundtjänst. Beställningsadress: Fritzes kundtjänst, 106 47 Stockholm
 Ordertelefon: 08-598 191 90
 E-post: order.fritzesnj.se
 Webbplats: fritzes.se
","Delrapport från Sverigeförhandlingen, Ett författningsförslag om värdeåterföring",Statens offentliga utredningar,Statens offentliga utredningar,sou
h0a42b791c,,2013-02-17,"",,skrsam,//data.riksdagen.se/dokument/H0A42B791C.html,//data.riksdagen.se/dokument/H0A42B791C.text,2,"",2B791C,2013-04-04 16:49:57,0,EUN,"",2012/13,"","","",2013-04-04 16:49:57,"",Skriftligt samråd inför regeringsbeslut (eutm mali: rådsbeslut avtal eu-mali),,rdwebb,dokument,webbkonvert,"","Skriftligt samråd inför regeringsbeslut EUTM Mali: rådsbeslut
 avtal EU-Mali Samrådet avslutades den 17 februari. Det fanns stöd för
 regeringens ståndpunkter. Ingen avvikande mening har anmälts. ","Skriftligt samråd inför regeringsbeslut EUTM Mali: rådsbeslut
 avtal EU-Mali Samrådet avslutades den 17 februari. Det fanns stöd för
 regeringens ståndpunkter. Ingen avvikande mening har anmälts. ",Skriftligt samråd inför regeringsbeslut (eutm mali: rådsbeslut avtal eu-mali),EU-nämndens skriftliga samråd,EU-nämndens skriftliga samråd,skrsam
gsb355d2,,2005-01-01,"",,sou,//data.riksdagen.se/dokument/GSB355d2.html,//data.riksdagen.se/dokument/GSB355d2.text,455,"",55,2005-01-01,55,"",GSB355,2004,hämtad,"","",2020-07-29 14:34:21,d2,Ett utvidgat skydd mot könsdiskriminering Del 2,,rdwebb,dokument,"","","4Direktivet om social trygghet 79/7/EEG
 4.1Direktivets tillkomst och huvudsakliga innehåll
 Direktivets tillkomst
 Tanken var ursprungligen att frågor om social trygghet skulle regleras i likabehandlingsdirektivet. Kommissionens förslag till 1976 års likabehandlingsdirektiv innefattade även förbud mot diskriminering i","4Direktivet om social trygghet 79/7/EEG
 4.1Direktivets tillkomst och huvudsakliga innehåll
 Direktivets tillkomst
 Tanken var ursprungligen att frågor om social trygghet skulle regleras i likabehandlingsdirektivet. Kommissionens förslag till 1976 års likabehandlingsdirektiv innefattade även förbud mot diskriminering i",Ett utvidgat skydd mot könsdiskriminering Del 2,Statens offentliga utredningar,Statens offentliga utredningar,sou
go121241,,2001-05-23,"",,frs,//data.riksdagen.se/dokument/GO121241.html,//data.riksdagen.se/dokument/GO121241.text,70,"",1241,2001-05-23,1241,"","",2000/01,"",justitieminister Thomas Bodström,"",2026-01-12 10:44:39,"",partnerskapsceremonier i trossamfund,,rdwebb,dokument,"","","den 23 maj  Svar på fråga 2000/01:1241 om partnerskapsceremonier i trossamfund
 Justitieminister Thomas Bodström
 Helena Bargholtz har frågat mig när ett lagförslag kommer att lämnas som skulle göra det möjligt för de trossamfund som så önskar att registrera partnerskap.
 Behörig att vara vigselförrättare är präst i Svenska","den 23 maj  Svar på fråga 2000/01:1241 om partnerskapsceremonier i trossamfund
 Justitieminister Thomas Bodström
 Helena Bargholtz har frågat mig när ett lagförslag kommer att lämnas som skulle göra det möjligt för de trossamfund som så önskar att registrera partnerskap.
 Behörig att vara vigselförrättare är präst i Svenska",partnerskapsceremonier i trossamfund,Svar på skriftlig fråga,Svar på skriftlig fråga,frs
h419fiu1p1,,2016-11-23,"",,votering,//data.riksdagen.se/dokument/H419FiU1p1.html,//data.riksdagen.se/dokument/H419FiU1p1.text,161,B8EE36C6-3603-488E-AC32-4F713F63CB60,FiU1,2016-11-23 16:11:24,1,FiU,"",2016/17,"",Statens budget 2017 Rambeslutet,huvudvotering,2016-11-23 16:11:25,1,"Votering: betänkande 2016/17:FiU1 Statens budget 2017 Rambeslutet, förslagspunkt 1",,rdwebb,dokument,RIM-vot,"","Votering: betänkande 2016/17:FiU1 Statens budget 2017 Rambeslutet, förslagspunkt 1
 Statens budget 2017 Rambeslutet
 Datum: 2016-11-23  Omröstning i sakfrågan
 Utskottets förslag mot reservation 1 M Parti
 Ja
 Nej
 Avstående
 Frånvarande
 S
 103
 0
 0
 10
 M
 0
 78
 0
 6
 SD
 0
 44
 0
 4
 MP
 21
 0
 0
 4
 C
 0
 0
 18
 4
","Votering: betänkande 2016/17:FiU1 Statens budget 2017 Rambeslutet, förslagspunkt 1
 Statens budget 2017 Rambeslutet
 Datum: 2016-11-23  Omröstning i sakfrågan
 Utskottets förslag mot reservation 1 M Parti
 Ja
 Nej
 Avstående
 Frånvarande
 S
 103
 0
 0
 10
 M
 0
 78
 0
 6
 SD
 0
 44
 0
 4
 MP
 21
 0
 0
 4
 C
 0
 0
 18
 4
","Votering: betänkande 2016/17:FiU1 Statens budget 2017 Rambeslutet, förslagspunkt 1",Omröstning,Omröstning,votering
gza3ubu18,,2012-01-24 11:00:00,"",,utskottsmöte,//data.riksdagen.se/dokument/GZA3UbU18.html,//data.riksdagen.se/dokument/GZA3UbU18.text,51,"",18,2012-01-21 11:00:00,18,UbU,"",2011/12,inträffat,Tisdag   2012-01-24  kl. 11:00,föredragningslista,2012-02-23 23:49:48,"",Utbildningsutskottets sammanträde ,,rdwebb,dokument,notes,"","Föredragningslista
 Utbildningsutskottet 2011/12:18
 Kallelse: Utskottssammanträde 2011/12:18
 Datum och tid: 2012-01-24 11:00 kl. 11:00
 Plats: RÖ 4-30
 1. Justering av protokoll
 2. Anmälningar
 3. Vuxenutbildning UbU7 Justering
 Motioner
 Föredragande: ELM
 4. Anmälan till kammardebatt om UbU7 Vuxenutbildning, onsdagen den 22 februari
 5. Övriga frågor
 Bilagor
 UbU7 ELM i basen på ","Föredragningslista
 Utbildningsutskottet 2011/12:18
 Kallelse: Utskottssammanträde 2011/12:18
 Datum och tid: 2012-01-24 11:00 kl. 11:00
 Plats: RÖ 4-30
 1. Justering av protokoll
 2. Anmälningar
 3. Vuxenutbildning UbU7 Justering
 Motioner
 Föredragande: ELM
 4. Anmälan till kammardebatt om UbU7 Vuxenutbildning, onsdagen den 22 februari
 5. Övriga frågor
 Bilagor
 UbU7 ELM i basen på ",Utbildningsutskottets sammanträde ,Utskottens kallelser och föredragningslistor,Utskottens kallelser och föredragningslistor,utskottsmöte
gq19sku10p1,,2003-03-19,"",,votering,//data.riksdagen.se/dokument/GQ19SKU10p1.html,//data.riksdagen.se/dokument/GQ19SKU10p1.text,94,1EC78BD0-496E-11D7-AED3-000475503825,SKU10p1,2003-03-19,10,SKU,"",2002/03,"","Skattesatser, e-handel, m.m.",huvudvotering,2014-04-02 08:40:27,1,"Votering: betänkande 2002/03:SKU10 Allmänna motioner om mervärdesskatt, förslagspunkt 1",,rdwebb,dokument,frodeVotDok,"","Votering: betänkande 2002/03:SKU10 Allmänna motioner om mervärdesskatt, förslagspunkt 1
 Skattesatser, e-handel, m.m. Riksdagen avslår motionerna 2002/03:Sk228, 2002/03:Sk417 yrkandena 19 och 21 och 2002/03:L319 yrkande 5. Datum: 2003-03-19  Omröstning i sakfrågan
 Utskottets förslag mot reservation 1 m Parti
 Ja
 Nej
","Votering: betänkande 2002/03:SKU10 Allmänna motioner om mervärdesskatt, förslagspunkt 1
 Skattesatser, e-handel, m.m. Riksdagen avslår motionerna 2002/03:Sk228, 2002/03:Sk417 yrkandena 19 och 21 och 2002/03:L319 yrkande 5. Datum: 2003-03-19  Omröstning i sakfrågan
 Utskottets förslag mot reservation 1 m Parti
 Ja
 Nej
","Votering: betänkande 2002/03:SKU10 Allmänna motioner om mervärdesskatt, förslagspunkt 1",Omröstning,Omröstning,votering
h01211,,2012-10-03,"",,frs,//data.riksdagen.se/dokument/H01211.html,//data.riksdagen.se/dokument/H01211.text,712,"",11,2012-10-03,11,"","",2012/13,korrekturläst,Statsrådet Tobias Billström,"",2012-10-03 11:28:56,"",Rovdrift i de svenska bärskogarna,,rdwebb,dokument,"","","den 3 oktober
 Svar på fråga
 2012/13:11 Rovdrift i de svenska bärskogarna
 Statsrådet Tobias Billström
 Anders Karlsson har frågat  mig vilka åtgärder som kommer att vidtas inför nästa bärplockningssäsong för  att stoppa rovdrift på EES-medborgare.
 EES-medborgare omfattas av rätten till fri  rörlighet inom EU, vilket","den 3 oktober
 Svar på fråga
 2012/13:11 Rovdrift i de svenska bärskogarna
 Statsrådet Tobias Billström
 Anders Karlsson har frågat  mig vilka åtgärder som kommer att vidtas inför nästa bärplockningssäsong för  att stoppa rovdrift på EES-medborgare.
 EES-medborgare omfattas av rätten till fri  rörlighet inom EU, vilket",Rovdrift i de svenska bärskogarna,Svar på skriftlig fråga,Svar på skriftlig fråga,frs
go02t644,,2000-10-05,"",,mot,//data.riksdagen.se/dokument/GO02T644.html,//data.riksdagen.se/dokument/GO02T644.text,2787,{6CFE3B4C-A026-11D4-88B0-0040CA1679A5},T644,2000-10-05,644,TU,"",2000/01,"",av Eva Arvidsson m.fl. (s),Enskild motion,2005-11-03 19:21:55,s35052,Gotlandstrafiken,,rdwebb,dokument,webbnav,"","Motion till riksdagen
 2000/01:T644
 av Arvidsson, Eva (s)
 Gotlandstrafiken
 Förslag till riksdagsbeslut
 Riksdagen tillkännager för regeringen som sin mening vad som i
 motionen anförs om att behålla Gotlandstrafiken i Nynäshamn.
 Motivering
 En utredning som Rikstrafiken och Sjöfartsverket presenterat tar upp
 frågan","Motion till riksdagen
 2000/01:T644
 av Arvidsson, Eva (s)
 Gotlandstrafiken
 Förslag till riksdagsbeslut
 Riksdagen tillkännager för regeringen som sin mening vad som i
 motionen anförs om att behålla Gotlandstrafiken i Nynäshamn.
 Motivering
 En utredning som Rikstrafiken och Sjöfartsverket presenterat tar upp
 frågan",Gotlandstrafiken,Motion,Motion,mot
gt0i84,,2006-03-13,"",,f-lista,//data.riksdagen.se/dokument/GT0I84.html,//data.riksdagen.se/dokument/GT0I84.text,1,"",84,2006-03-10 16:04:14,84,"","",2005/06,"","","",2006-03-10 15:58:23,"",Måndagen den 13 mars 2006,,rdwebb,dokument,"","","2005/06:84
 Måndagen den 13 mars 2006
 Kl. 10.00
 Interpellationssvar
 Justering av protokoll
 1
 Protokollen från sammanträdena måndagen den 6 och tisdagen den 7 mars
 Meddelande om frågestund
 Torsdagen den 16 mars kl. 14.00
 2
 Frågor besvaras av samhällsbyggnadsminister Mona Sahlin sstatsrådet Hans Karlsson ssocialminister","2005/06:84
 Måndagen den 13 mars 2006
 Kl. 10.00
 Interpellationssvar
 Justering av protokoll
 1
 Protokollen från sammanträdena måndagen den 6 och tisdagen den 7 mars
 Meddelande om frågestund
 Torsdagen den 16 mars kl. 14.00
 2
 Frågor besvaras av samhällsbyggnadsminister Mona Sahlin sstatsrådet Hans Karlsson ssocialminister",Måndagen den 13 mars 2006,Kammarens föredragningslistor,Kammarens föredragningslistor,f-lista
rdhba3eun26,,2024-02-23 09:00:00,,,utskottsmöte,,,136,05733b02-9d21-4c38-8542-887d8c994fde-104,"",2024-02-23 09:00:00,,"","",2023/24,inträffat,fredag 2024-02-23 kl. 09:00,Sammanträde,2024-06-13 10:54:50,09:00-0,EU-nämndens sammanträde,,rdwebb,kalender,UtskottensKallelser,sv,"<h2>Kallelse till EU-nämndens sammanträde 2023/24:26</h2><p>Datum och tid: Fredag 2024-02-23 kl. 09:00<br />Plats: Skandiasalen (N3) Obs! Entré från Mynttorget 1</p><h3>Föredragningslista</h3><ol><li><strong>​Jordbruks- och fiskefrågor</strong><br/><strong> </strong>Statssekreterare Dan Ericsson<br/> Återrapport från möte i rådet den 23 januari 2024<br/> Information och samråd inför möte i rådet den 26 februari 2024<br/><br/></li><li><strong>Justering</strong><br/><strong> </strong>Protokoll från sammanträdet den 16 februari 2024<br/><br/></li><li><strong>(ev.) Övriga frågor</strong><br/><br/>&#160;<br/><strong>Anm:</strong> Nästa sammanträde äger rum <span style=""text-decoration: underline;""><strong>fredagen den 1 mars kl. 09.00 </strong></span>i Skandiasalen (N3) och behandlar:<br/> * Rättsliga och inrikes frågor<br/> * Transport-, telekommunikations- och <span style=""text-decoration: underline;"">energifrågor</span><br/><span style=""text-decoration: underline;""> </span>* Konkurrenskraftsfrågor: <span style=""text-decoration: underline;"">inre marknaden, industri,</span> forskning och rymd<br/>&#160;<br/><br/>Bilagor<br/>&#160;<br/><span style=""text-decoration: underline;""><strong>Till p. 1 (Jordbruks- och fiskefrågor)</strong></span><br/><span style=""text-decoration: underline;""><strong> </strong></span><span style=""text-decoration: underline;"">Från Landsbygds och infrastrukturdepartementet</span><br/><span style=""text-decoration: underline;""> </span>- Återrapport från möte i rådet den 23 januari 2024<br/> - Preliminär dagordning<br/> - Kommenterad dagordning<br/> - Diskussionsunderlag (6295/24), dp 3<br/>- Bilaga till diskussionsunderlag (6295/24 ADD 1), dp 3&#160;​<br/></li></ol><p><br/></p>
		<ul>
		
		<li><a href=""https://www.riksdagen.se/sv/dokument-och-lagar/dokument/bilaga-till-dokument-fran-eu-namnden/_HB0N4F586D"">240223 JoF</a></li>
		
		<li><a href=""https://www.riksdagen.se/sv/dokument-och-lagar/dokument/bilaga-till-dokument-fran-eu-namnden/_HB0N4F586F"">JoF</a></li>
		
		</ul>
		","<h2>Kallelse till EU-nämndens sammanträde 2023/24:26</h2><p>Datum och tid: Fredag 2024-02-23 kl. 09:00<br />Plats: Skandiasalen (N3) Obs! Entré från Mynttorget 1</p><h3>Föredragningslista</h3><ol><li><strong>​Jordbruks- och fiskefrågor</strong><br/><strong> </strong>Statssekreterare Dan Ericsson<br/> Återrapport från möte i rådet den 23 januari 2024<br/> Information och samråd inför möte i rådet den 26 februari 2024<br/><br/></li><li><strong>Justering</strong><br/><strong> </strong>Protokoll från sammanträdet den 16 februari 2024<br/><br/></li><li><strong>(ev.) Övriga frågor</strong><br/><br/>&#160;<br/><strong>Anm:</strong> Nästa sammanträde äger rum <span style=""text-decoration: underline;""><strong>fredagen den 1 mars kl. 09.00 </strong></span>i Skandiasalen (N3) och behandlar:<br/> * Rättsliga och inrikes frågor<br/> * Transport-, telekommunikations- och <span style=""text-decoration: underline;"">energifrågor</span><br/><span style=""text-decoration: underline;""> </span>* Konkurrenskraftsfrågor: <span style=""text-decoration: underline;"">inre marknaden, industri,</span> forskning och rymd<br/>&#160;<br/><br/>Bilagor<br/>&#160;<br/><span style=""text-decoration: underline;""><strong>Till p. 1 (Jordbruks- och fiskefrågor)</strong></span><br/><span style=""text-decoration: underline;""><strong> </strong></span><span style=""text-decoration: underline;"">Från Landsbygds och infrastrukturdepartementet</span><br/><span style=""text-decoration: underline;""> </span>- Återrapport från möte i rådet den 23 januari 2024<br/> - Preliminär dagordning<br/> - Kommenterad dagordning<br/> - Diskussionsunderlag (6295/24), dp 3<br/>- Bilaga till diskussionsunderlag (6295/24 ADD 1), dp 3&#160;​<br/></li></ol><p><br/></p>
		<ul>
		
		<li><a href=""https://www.riksdagen.se/sv/dokument-och-lagar/dokument/bilaga-till-dokument-fran-eu-namnden/_HB0N4F586D"">240223 JoF</a></li>
		
		<li><a href=""https://www.riksdagen.se/sv/dokument-och-lagar/dokument/bilaga-till-dokument-fran-eu-namnden/_HB0N4F586F"">JoF</a></li>
		
		</ul>
		",EU-nämndens sammanträde,Utskottens kallelser och föredragningslistor,Utskottens kallelser och föredragningslistor,utskottsmöte
