hjid,assignment_type,detail,from_date,intressent_id,order_number,org_code,role_code,status,to_date,assignment_list_person_assig_0
961,kammaruppdrag,Helena Nilsson,1997-04-21,0747244983307,168,kam,Ersättare,Ersättare,1997-05-31,959
3500,uppdrag,Skatteutskottet,2002-10-24,0681085425612,0,SkU,Suppleant,"",2006-01-25,3495
2718,uppdrag,Kulturutskottet,2006-10-10,0905755961314,13,KrU,Suppleant,"",2010-10-04,2710
38178,kammaruppdrag,"",1993-05-20,0872218435908,197,kam,Riksdagsledamot,Tjänstgörande,1994-10-03,38176
18474,kammaruppdrag,"",1985-09-30,0933523418809,0,kam,Riksdagsledamot,Tjänstgörande,1988-10-03,18467
7005,uppdrag,Konstitutionsutskottet,1993-10-07,0464639640213,0,KU,Suppleant,"",1994-10-02,6994
17599,uppdrag,Sammansatta konstitutions- och utrikesutskottet,2007-03-27,0575413157004,0,KUU,Deputerad,"",2009-05-06,17586
51257,uppdrag,Sammansatta utrikes- och försvarsutskottet,2020-03-26,0866055333028,2,UFöU,Suppleant,"",2020-09-13,51223
19978,kammaruppdrag,"",2010-10-04,0116084827614,209,kam,Riksdagsledamot,Tjänstgörande,2014-09-29,19974
28001,kammaruppdrag,"",2005-01-18,0909948830718,0,kam,Ersättare,Ersättare,2006-07-31,27995
52892,uppdrag,EU-nämnden,2025-06-09,0939158389321,66,EUN,Suppleant,"",2026-09-28,52881
42928,Riksdagsorgan,Krigsdelegationen,2012-02-24,0875221317013,35,KD,Ledamot,"",2014-10-14,42872
41449,uppdrag,Miljö- och jordbruksutskottet,2020-03-18,075747847023,164,MJU,Suppleant,"",2022-09-26,41434
16056,uppdrag,Konstitutionsutskottet,1998-10-13,0754692641206,0,KU,Suppleant,"",2002-09-30,16048
11272,uppdrag,Justitieutskottet,1988-10-11,0179597134903,0,JuU,Suppleant,"",1991-09-29,11265
20836,kammaruppdrag,"",1998-10-05,0136937107804,38,kam,Riksdagsledamot,Tjänstgörande,2002-09-30,20835
31904,uppdrag,Konstitutionsutskottet,2020-03-18,042413114103,251,KU,Suppleant,"",2020-09-03,31888
40002,kammaruppdrag,Maria Borelius,2006-10-06,0564232053610,282,kam,Statsrådsersättare,Ersättare,2006-10-12,39997
26019,uppdrag,Lagutskottet,1988-10-27,0999672285309,0,LU,Suppleant,"",1991-09-29,26009
6698,Riksdagsorgan,Riksdagsstyrelsen,2010-10-12,0731809135516,7,RS,Ersättare,"",2014-09-29,6684
24423,uppdrag,EU-nämnden,2021-09-02,0228167770927,14,EUN,Ledamot,"",2022-04-28,24399
24497,uppdrag,Näringsutskottet,2020-03-18,0604459858621,156,NU,Suppleant,"",2022-09-26,24483
1406,uppdrag,Skatteutskottet,1983-10-04,0104804820009,0,SkU,Suppleant,"",1985-09-29,1388
39671,Departement,Kulturdepartementet,2017-07-27,0787584650516,14,Ku,Kultur- och demokratiminister,"",2019-01-21,39664
8204,Riksdagsorgan,Krigsdelegationen,2002-10-15,0274710563201,0,KD,Ledamot,"",2006-10-02,8164
7764,kammaruppdrag,"",2006-10-02,0880452278816,174,kam,Riksdagsledamot,Tjänstgörande,2010-10-04,7760
12851,uppdrag,Arbetsmarknadsutskottet,1991-10-08,0508589337602,0,AU,Ledamot,"",1994-10-02,12847
14073,Riksdagsorgan,Krigsdelegationen,1994-10-18,018160186302,0,KD,Ledamot,"",1995-03-15,14054
28461,uppdrag,Utrikesutskottet,2018-10-02,0409540163215,4,UU,Ledamot,"",2022-09-26,28456
51167,Riksdagsorgan,Riksdagens delegation till OSSE:s parlamentariska församling,2022-10-11,0456522027421,8,OSSE,Ledamot,"",2026-10-13,51158
37577,uppdrag,Skatteutskottet,2020-03-18,0911916463828,158,SkU,Suppleant,"",2022-09-26,37555
53387,uppdrag,Socialutskottet,2022-05-20,0546731406922,16,SoU,Ledamot,"",2022-09-26,53373
30028,uppdrag,Skatteutskottet,2010-10-12,0903307301618,2,SkU,Suppleant,"",2012-03-22,30004
7350,uppdrag,Socialutskottet,2020-03-18,0537400268911,149,SoU,Suppleant,"",2022-09-26,7330
49998,Riksdagsorgan,Nordiska rådets svenska delegation,2025-10-15,037781229619,5,NR,Ledamot,"",2026-10-31,49975
38813,uppdrag,EU-nämnden,2020-05-19,0506541436524,207,EUN,Suppleant,"",2022-10-04,38785
22234,uppdrag,Näringsutskottet,2010-11-17,088028607414,23,NU,Suppleant,"",2014-09-29,22223
19062,uppdrag,EES-utskottet,1992-05-26,0618583795602,0,EU,Suppleant,"",1993-06-04,19029
30306,uppdrag,Miljö- och jordbruksutskottet,2014-10-07,089246126523,17,MJU,Suppleant,"",2018-09-24,30286
23233,uppdrag,Socialutskottet,2013-02-22,0455086201022,16,SoU,Suppleant,"",2014-09-29,23199
52550,Riksdagsorgan,Nordiska rådets svenska delegation,2016-09-29,0932000030511,7,NR,Suppleant,"",2016-10-26,52507
414,uppdrag,Konstitutionsutskottet,2002-10-08,0367418588113,0,KU,Suppleant,"",2006-10-02,402
18956,uppdrag,Miljö- och jordbruksutskottet,1994-10-11,0286353661902,0,MJU,Suppleant,"",1998-10-04,18954
25724,kammaruppdrag,Ylva Johansson,2017-05-29,0962410717322,81,kam,Statsrådsersättare,Ersättare,2017-09-25,25718
32379,kammaruppdrag,Annika Strandhäll,2019-09-05,0395762282903,281,kam,Statsrådsersättare,Ersättare,2019-10-01,32374
40164,kammaruppdrag,"",2022-09-26,0499755198526,18,kam,Riksdagsledamot,Tjänstgörande,2026-09-28,40163
6995,kammaruppdrag,"",2002-02-23,0464639640213,272,kam,Riksdagsledamot,Tjänstgörande,2002-09-30,6994
7882,uppdrag,Skatteutskottet,2004-09-20,0959102638818,0,SkU,Suppleant,"",2006-10-02,7863
51014,uppdrag,Civilutskottet,2020-03-18,028954589415,28,CU,Suppleant,"",2022-09-26,51005
26368,Riksdagsorgan,EG-delegationen,1994-10-11,0404669609001,0,EG,Suppleant,"",1994-12-31,26367
21842,uppdrag,Miljö- och jordbruksutskottet,2020-03-18,043972220518,176,MJU,Suppleant,"",2022-09-26,21830
29778,uppdrag,Socialutskottet,2020-03-18,0210198640127,81,SoU,Suppleant,"",2022-03-22,29762
51883,kammaruppdrag,"",2022-09-26,0825441263617,79,kam,Riksdagsledamot,Tjänstgörande,2026-09-28,51882
38673,uppdrag,EU-nämnden,2016-06-14,0773497241728,66,EUN,Suppleant,"",2017-05-04,38647
3568,kammaruppdrag,"",2010-10-04,087735695612,123,kam,Riksdagsledamot,Tjänstgörande,2014-09-29,3567
6565,Riksdagsorgan,Nordiska rådets svenska delegation,1985-09-30,0544569681404,0,NR,Suppleant,"",1988-10-03,6543
18081,kammaruppdrag,"",1988-10-03,0610573125306,244,kam,Riksdagsledamot,Tjänstgörande,1991-09-30,18074
37596,Riksdagsorgan,Krigsdelegationen,2014-10-14,0911916463828,34,KD,Ledamot,"",2018-10-09,37555
18893,uppdrag,Finansutskottet,1999-09-23,0584386800218,0,FiU,Ledamot,"",2002-09-30,18877
53924,uppdrag,Näringsutskottet,2020-03-18,0227531635413,74,NU,Suppleant,"",2022-09-26,53912
49831,kammaruppdrag,"",2023-05-01,0980092192122,206,kam,Riksdagsledamot,Tjänstgörande,2026-09-28,49829
15636,uppdrag,Konstitutionsutskottet,1994-10-12,0841802782704,0,KU,Ordförande,"",1998-10-04,15623
49736,Riksdagsorgan,Nordiska rådets svenska delegation,2016-09-29,0630820052511,5,NR,Suppleant,"",2017-09-28,49699
8425,kammaruppdrag,"",1994-10-03,0251174631818,250,kam,Riksdagsledamot,Tjänstgörande,1998-10-05,8424
20694,kammaruppdrag,"",1985-09-30,076794009304,0,kam,Riksdagsledamot,Tjänstgörande,1988-05-03,20690
7110,kammaruppdrag,"",1982-10-04,0422439378601,0,kam,Riksdagsledamot,Tjänstgörande,1985-09-30,7104
48501,kammaruppdrag,"",2014-09-29,0792733370419,119,kam,Riksdagsledamot,Tjänstgörande,2018-09-24,48498
7216,kammaruppdrag,"",1985-09-30,0982209946601,0,kam,Riksdagsledamot,Tjänstgörande,1988-10-03,7208
1383,uppdrag,Utrikesutskottet,1990-11-12,0761174174409,0,UU,Suppleant,"",1990-12-11,1379
3703,kammaruppdrag,"",1995-10-04,0125165702713,40,kam,Riksdagsledamot,Tjänstgörande,1998-10-05,3698
51549,uppdrag,Försvarsutskottet,2022-10-12,0155487380917,20,FöU,Suppleant,"",2026-09-28,51539
43399,kammaruppdrag,"",2014-09-29,0246927519019,279,kam,Riksdagsledamot,Tjänstgörande,2018-09-24,43394
13730,kammaruppdrag,"",1988-10-03,0483420372909,146,kam,Riksdagsledamot,Tjänstgörande,1991-09-30,13723
3487,kammaruppdrag,"",2002-09-30,0597915398712,228,kam,Riksdagsledamot,Tjänstgörande,2006-10-02,3486
37527,uppdrag,Näringsutskottet,2024-04-22,0926477102420,26,NU,Suppleant,"",2026-09-28,37522
3846,kammaruppdrag,"",1991-09-30,0314386385815,108,kam,Riksdagsledamot,Tjänstgörande,1994-10-03,3844
45314,Riksdagsorgan,Nordiska rådets svenska delegation,2018-10-09,0523902030928,6,NR,Suppleant,"",2019-10-02,45280
48930,kammaruppdrag,"",2006-10-02,0224712677012,197,kam,Riksdagsledamot,Tjänstgörande,2010-10-04,48915
16181,kammaruppdrag,"",1998-10-05,0714579775816,37,kam,Riksdagsledamot,Tjänstgörande,2002-09-30,16174
46694,uppdrag,Skatteutskottet,2020-09-22,0947572086414,120,SkU,Suppleant,"",2021-03-31,46677
31376,uppdrag,Civilutskottet,2021-10-13,0495661214429,326,CU,Suppleant,"",2022-09-26,31370
45886,uppdrag,Skatteutskottet,2020-03-18,0540190357911,163,SkU,Suppleant,"",2022-09-26,45870
45827,uppdrag,Finansutskottet,2020-03-18,0199751900210,142,FiU,Suppleant,"",2022-09-26,45818
27600,kammaruppdrag,"",2003-10-09,0352254228107,0,kam,Ersättare,Ersättare,2003-11-08,27594
16577,uppdrag,Socialutskottet,2005-01-15,0442872782509,0,SoU,Suppleant,"",2005-07-15,16574
50107,Riksdagsorgan,Nordiska rådets svenska delegation,2025-10-15,0256716955026,6,NR,Suppleant,"",2026-10-31,50075
12383,kammaruppdrag,"",1985-09-30,0177639310807,0,kam,Riksdagsledamot,Tjänstgörande,1988-10-03,12379
40178,uppdrag,Skatteutskottet,2020-03-18,0499755198526,198,SkU,Suppleant,"",2022-09-26,40163
23933,kammaruppdrag,"",2014-10-04,0404025497421,80,kam,Riksdagsledamot,Tjänstgörande,2014-11-16,23930
7049,uppdrag,Försvarsutskottet,1994-12-15,0962700307214,0,FöU,Suppleant,"",1995-01-18,7031
46441,uppdrag,Försvarsutskottet,2020-03-18,0313390540217,169,FöU,Suppleant,"",2020-09-03,46421
6824,uppdrag,Sammansatta utrikes- och försvarsutskottet,1999-03-23,0431699774518,0,UFöU,Suppleant,"",1999-09-13,6817
10571,kammaruppdrag,"",1979-10-01,0853366412307,0,kam,Riksdagsledamot,Tjänstgörande,1982-10-04,10565
12654,kammaruppdrag,"",1998-10-05,0502353466300,119,kam,Riksdagsledamot,Tjänstgörande,2002-09-30,12652
34475,kammaruppdrag,Faradj Koliev 2017-01-09 - 2017-06-30,2017-01-09,0376353897112,249,kam,Riksdagsledamot,Ledig,2017-06-30,34471
43829,uppdrag,Civilutskottet,2024-09-11,0360187680814,1,CU,Suppleant,"",2026-09-28,43827
44581,Riksdagsorgan,Krigsdelegationen,2021-03-05,0819601620927,50,KD,Ledamot,"",2022-10-09,44523
8436,kammaruppdrag,"",2006-10-02,0203334943718,58,kam,Riksdagsledamot,Tjänstgörande,2010-10-04,8434
52893,Riksdagsorgan,Krigsdelegationen,2022-10-11,0939158389321,36,KD,Ledamot,"",2026-10-13,52881
40095,uppdrag,Socialutskottet,2022-10-04,0966063008623,5,SoU,Suppleant,"",2023-09-20,40087
51262,uppdrag,EU-nämnden,2019-02-14,0866055333028,26,EUN,Suppleant,"",2022-10-04,51223
5056,uppdrag,Socialförsäkringsutskottet,2002-10-24,0891897903314,0,SfU,Suppleant,"",2006-10-02,5052
23893,uppdrag,Socialutskottet,2016-10-03,0741005094627,0,SoU,Extra suppleant,"",2016-12-02,23884
22074,partiuppdrag,Folkpartiet liberalerna,2010-10-14,0737073162411,0,FP,Kvittningsperson,"",2014-09-29,22070
20373,uppdrag,Socialutskottet,2011-11-23,0196024739401,3,SoU,Ledamot,"",2014-09-29,20367
43596,uppdrag,Sammansatta utrikes- och försvarsutskottet,2021-11-11,0304498908019,25,UFöU,Suppleant,"",2021-12-15,43570
39400,uppdrag,Trafikutskottet,2020-03-18,0974061238314,204,TU,Suppleant,"",2022-09-26,39383
1787,uppdrag,Konstitutionsutskottet,2002-10-08,0903751303011,0,KU,Suppleant,"",2006-10-02,1780
43141,uppdrag,Utbildningsutskottet,2022-11-09,0635943298419,13,UbU,Suppleant,"",2026-09-28,43135
43817,uppdrag,EU-nämnden,2023-09-20,0386912710815,27,EUN,Suppleant,"",2026-09-28,43809
28899,Riksdagsorgan,Krigsdelegationen,2006-10-17,0446541913415,8,KD,Ledamot,"",2010-10-19,28817
30587,kammaruppdrag,"",2010-10-04,0781357446917,348,kam,Riksdagsledamot,Tjänstgörande,2014-09-29,30577
24358,kammaruppdrag,"",2014-09-29,0691264514114,299,kam,Riksdagsledamot,Tjänstgörande,2014-10-02,24352
280,kammaruppdrag,"",1991-09-30,0622185335615,12,kam,Riksdagsledamot,Tjänstgörande,1991-10-04,272
44814,uppdrag,EU-nämnden,2020-03-18,0103624617217,202,EUN,Suppleant,"",2022-10-04,44779
1618,uppdrag,Utrikesutskottet,2002-10-08,061124537800,0,UU,Ledamot,"",2006-09-02,1610
43278,uppdrag,EU-nämnden,2024-09-24,0710595759638,10,EUN,Ledamot,"",2026-09-28,43274
29825,uppdrag,Miljö- och jordbruksutskottet,2014-10-07,0216534495014,15,MJU,Ledamot,"",2018-09-24,29805
43069,uppdrag,Trafikutskottet,2020-03-18,025158809026,226,TU,Suppleant,"",2022-09-26,43050
25683,uppdrag,Arbetsmarknadsutskottet,1995-10-11,0222691314314,0,AU,Suppleant,"",1998-10-04,25650
38111,uppdrag,Försvarsutskottet,2020-03-20,0365748677411,302,FöU,Suppleant,"",2020-09-03,38089
22884,uppdrag,Miljö- och jordbruksutskottet,2020-03-18,0732677378827,71,MJU,Suppleant,"",2022-09-26,22866
16263,uppdrag,Näringsutskottet,2006-10-10,0552112259207,0,NU,Suppleant,"",2007-01-23,16255
28919,uppdrag,Arbetsmarknadsutskottet,2020-03-18,0136801772915,190,AU,Suppleant,"",2022-09-26,28915
2909,uppdrag,Trafikutskottet,2007-09-25,0913965980315,4,TU,Ordförande,"",2007-12-31,2899
30522,uppdrag,Näringsutskottet,2021-04-13,0671241874717,2,NU,Suppleant,"",2022-09-26,30513
39397,uppdrag,Socialförsäkringsutskottet,2018-10-02,0974061238314,6,SfU,Suppleant,"",2022-09-26,39383
49664,uppdrag,Trafikutskottet,2010-10-12,0427321850912,6,TU,Ledamot,"",2014-09-29,49639
53820,uppdrag,EU-nämnden,2023-03-23,0831636664429,26,EUN,Suppleant,"",2024-11-14,53780
26558,uppdrag,Miljö- och jordbruksutskottet,2010-10-12,0802826314426,13,MJU,Suppleant,"",2014-09-29,26543
1843,uppdrag,Sammansatta justitie- och socialutskottet,2008-01-29,0447461551212,0,JuSoU,Suppleant,"",2008-05-07,1836
51633,Riksdagsorgan,Utrikesnämnden,2006-10-10,0155487380917,5,UN,Suppleant,"",2010-10-12,51539
2384,Riksdagsorgan,Valberedningen,2006-10-02,0963654118003,4,VB,Ledamot,"",2010-10-04,2373
4628,uppdrag,Justitieutskottet,1985-09-30,0843906295410,0,JuU,Ledamot,"",1988-10-02,4618
27029,uppdrag,Näringsutskottet,1985-09-30,0747552775209,0,NU,Ledamot,"",1988-10-02,27016
25214,uppdrag,EU-nämnden,2019-12-20,0640627133410,16,EUN,Suppleant,"",2022-09-26,25188
43111,uppdrag,Sammansatta utrikes- och försvarsutskottet,2021-03-18,0926214745119,19,UFöU,Suppleant,"",2021-04-21,43085
10693,uppdrag,Trafikutskottet,1989-12-15,0725936371809,0,TU,Suppleant,"",1991-09-29,10684
26172,kammaruppdrag,"",1988-10-03,0944338157703,183,kam,Riksdagsledamot,Tjänstgörande,1991-09-30,26168
25616,uppdrag,Civilutskottet,2016-03-15,0173210620224,14,CU,Suppleant,"",2018-09-24,25613
4365,kammaruppdrag,"",1986-10-07,0194731575606,0,kam,Riksdagsledamot,Tjänstgörande,1988-10-03,4362
1586,Riksdagsorgan,Riksdagsstyrelsen,2000-07-01,0771794334400,0,RS,Suppleant,"",2002-09-30,1574
7147,uppdrag,Skatteutskottet,1988-10-03,0637939864601,0,SkU,Ledamot,"",1988-10-19,7136
15131,kammaruppdrag,"",2002-09-30,0375671185701,102,kam,Riksdagsledamot,Tjänstgörande,2006-10-02,15130
21605,uppdrag,Socialutskottet,2010-10-19,0454447556218,21,SoU,Suppleant,"",2014-09-29,21602
16829,Riksdagsorgan,Besvärsnämnden,1998-10-20,0408672730600,0,BN,Suppleant,"",2002-09-30,16813
25132,uppdrag,EU-nämnden,2018-06-08,0283117091429,21,EUN,Suppleant,"",2018-09-24,25126
38719,uppdrag,Konstitutionsutskottet,2018-10-02,0475778011711,1,KU,Ordförande,"",2019-02-26,38695
17408,kammaruppdrag,"",2002-01-14,0480182220803,314,kam,Riksdagsledamot,Tjänstgörande,2002-09-30,17407
14308,uppdrag,Näringsutskottet,1986-10-07,0717130693403,0,NU,Ledamot,"",1988-10-02,14292
40134,kammaruppdrag,Lars Lilja 2011-03-28 - 2011-08-15,2011-03-28,0973474532717,108,kam,Riksdagsledamot,Ledig,2011-08-15,40121
29297,uppdrag,Finansutskottet,2002-10-08,0893004490313,0,FiU,Suppleant,"",2005-10-26,29266
52202,uppdrag,Näringsutskottet,2024-04-03,0663840649717,0,NU,Extra suppleant,"",2024-06-30,52191
26860,kammaruppdrag,"",1985-09-30,0988598877109,0,kam,Riksdagsledamot,Tjänstgörande,1988-10-03,26857
52822,Riksdagsorgan,Riksdagens delegation till Europarådets parlamentariska församling,2017-03-30,0105632258713,4,ER,Ledamot,"",2017-11-17,52779
29993,uppdrag,Justitieutskottet,2010-11-26,0132698667318,23,JuU,Suppleant,"",2012-04-10,29982
51579,uppdrag,Sammansatta utrikes- och försvarsutskottet,2021-03-18,0155487380917,7,UFöU,Deputerad,"",2021-04-21,51539
38846,uppdrag,Utrikesutskottet,2020-03-18,0557180142229,264,UU,Suppleant,"",2020-09-03,38826
1805,kammaruppdrag,"",1994-10-03,0428644311601,232,kam,Riksdagsledamot,Tjänstgörande,1998-10-05,1802
2527,kammaruppdrag,"",1994-10-03,0698785853314,129,kam,Riksdagsledamot,Tjänstgörande,1998-10-05,2524
43812,uppdrag,Justitieutskottet,2025-03-26,0386912710815,5,JuU,Suppleant,"",2026-01-27,43809
35721,kammaruppdrag,"",2017-10-11,0956595590924,63,kam,Riksdagsledamot,Tjänstgörande,2018-09-24,35711
30230,Riksdagsorgan,Valberedningen,2018-09-24,066769783310,12,VB,Ledamot,"",2022-09-26,30195
26753,kammaruppdrag,"",1994-10-03,0321680964806,127,kam,Riksdagsledamot,Tjänstgörande,1998-10-05,26752
18670,Riksdagsorgan,Utrikesnämnden,1998-10-20,0900533740700,0,UN,Suppleant,"",2002-09-30,18636
50722,uppdrag,Trafikutskottet,2020-03-18,0879782396219,200,TU,Suppleant,"",2022-09-26,50699
13364,uppdrag,Utrikesutskottet,1998-10-13,0336920874106,0,UU,Ledamot,"",2001-12-31,13353
45677,uppdrag,Civilutskottet,2020-03-20,0333193598116,277,CU,Suppleant,"",2022-09-26,45667
17141,uppdrag,Skatteutskottet,1989-10-03,0201502585302,0,SkU,Suppleant,"",1991-09-29,17131
24831,uppdrag,Utrikesutskottet,2010-10-12,0280087199210,12,UU,Suppleant,"",2014-06-23,24823
42449,uppdrag,Finansutskottet,2018-10-02,0828721176319,17,FiU,Suppleant,"",2019-06-17,42425
5702,uppdrag,Finansutskottet,1990-11-27,0763857902700,0,FiU,Suppleant,"",1990-12-26,5701
26148,kammaruppdrag,"",1991-09-30,0361652802700,211,kam,Riksdagsledamot,Tjänstgörande,1994-10-03,26145
14177,Riksdagsorgan,Styrelsen för Stiftelsen Riksbankens Jubileumsfond,2013-09-26,0829071574102,12,RJ,Ledamot,"",2016-04-19,14176
16897,kammaruppdrag,Lars Moquist,1992-11-13,0836242026100,250,kam,Ersättare,Ersättare,1992-12-13,16894
3406,kammaruppdrag,"",1988-10-03,012855230311,179,kam,Riksdagsledamot,Tjänstgörande,1991-09-30,3399
26988,uppdrag,Socialförsäkringsutskottet,1998-10-13,0708639889502,0,SfU,Ledamot,"",2002-09-30,26981
26097,kammaruppdrag,Magdalena Andersson,2017-04-01,0150027900515,247,kam,Statsrådsersättare,Ersättare,2017-08-31,26095
39918,uppdrag,Finansutskottet,2002-10-15,0238588409223,0,FiU,Suppleant,"",2003-01-21,39898
44035,kammaruppdrag,"",2022-09-26,0223069839622,69,kam,Riksdagsledamot,Tjänstgörande,2025-02-18,44034
38830,kammaruppdrag,"",2018-09-24,0557180142229,321,kam,Riksdagsledamot,Tjänstgörande,2022-09-26,38826
46185,Riksdagsorgan,Riksrevisionens styrelse,2010-10-19,0791786201912,11,RRS,Ledamot,"",2010-12-31,46165
34358,Riksdagsorgan,Krigsdelegationen,2010-10-19,0891971250317,10,KD,Ledamot,"",2014-10-14,34303
16136,kammaruppdrag,"",2010-10-04,0849219210615,139,kam,Riksdagsledamot,Tjänstgörande,2012-03-11,16132
41643,uppdrag,Socialutskottet,2020-03-18,025877594729,88,SoU,Suppleant,"",2022-09-26,41628
45169,Riksdagsorgan,Valberedningen,2022-09-26,0378597308227,6,VB,Ledamot,"",2026-09-28,45145
17943,uppdrag,Försvarsutskottet,2002-10-08,0107123682905,0,FöU,Ledamot,"",2006-04-13,17938
48630,uppdrag,Näringsutskottet,2021-10-21,0409655917321,107,NU,Suppleant,"",2022-09-26,48618
27322,uppdrag,Socialförsäkringsutskottet,2002-10-08,0730984957305,0,SfU,Suppleant,"",2006-10-02,27320
52020,Riksdagsorgan,Riksdagens delegation till Natos parlamentariska församling,2024-04-10,0452755722723,1,NATO,Suppleant,"",2025-02-11,51945
11509,uppdrag,Justitieutskottet,1991-09-30,0566638963807,0,JuU,Ledamot,"",1994-10-02,11499
17053,uppdrag,Socialutskottet,1994-10-11,0753292035001,0,SoU,Suppleant,"",1998-10-04,17046
17470,kammaruppdrag,"",1991-09-30,0880162479603,301,kam,Riksdagsledamot,Tjänstgörande,1991-10-09,17468
40778,uppdrag,EU-nämnden,2024-09-12,0283284978818,4,EUN,Suppleant,"",2026-09-28,40775
24668,uppdrag,Näringsutskottet,2018-04-12,0316979049321,3,NU,Suppleant,"",2018-09-24,24666
6935,uppdrag,Socialutskottet,2010-10-12,0964379974219,6,SoU,Suppleant,"",2014-09-29,6930
20586,uppdrag,Utrikesutskottet,2020-03-18,0161597857912,308,UU,Suppleant,"",2020-09-03,20563
20440,kammaruppdrag,"",1991-09-30,0117814135893,173,kam,Riksdagsledamot,Tjänstgörande,1994-10-03,20439
5076,Riksdagsorgan,Valberedningen,2006-10-26,089057453314,0,VB,Suppleant,"",2008-09-29,5067
43981,uppdrag,Konstitutionsutskottet,2023-05-22,0744139167426,26,KU,Suppleant,"",2025-02-09,43967
40262,uppdrag,EU-nämnden,2014-10-07,0474290584024,5,EUN,Suppleant,"",2018-09-24,40229
22301,uppdrag,Arbetsmarknadsutskottet,2005-11-07,0781648625615,0,AU,Suppleant,"",2006-05-21,22289
44939,kammaruppdrag,"",2011-04-18,0638497389621,331,kam,Riksdagsledamot,Tjänstgörande,2013-03-10,44927
25670,uppdrag,Socialförsäkringsutskottet,2020-03-18,0222691314314,66,SfU,Suppleant,"",2022-09-26,25650
26248,Europaparlamentet,Europaparlamentet,2014-07-01,0637028706011,16,EP,Ledamot,"",2019-07-02,26243
406,talmansuppdrag,"",2006-10-02,0367418588113,40,kam,Tredje vice talman,"",2010-10-04,402
35911,Riksdagsorgan,Nordiska rådets svenska delegation,2014-10-07,0861447317415,11,NR,Ledamot,"",2015-10-01,35890
14655,Riksdagsorgan,EES-EFTA delegationen,1994-10-11,0936271144504,0,EES,Ledamot,"",1994-12-31,14638
46373,uppdrag,EU-nämnden,2022-10-19,0456680171315,19,EUN,Suppleant,"",2026-09-28,46349
45159,uppdrag,Miljö- och jordbruksutskottet,2020-03-18,0378597308227,307,MJU,Suppleant,"",2022-09-26,45145
45245,uppdrag,Konstitutionsutskottet,2020-03-18,065105536026,199,KU,Suppleant,"",2020-09-03,45224
38512,uppdrag,Socialförsäkringsutskottet,2020-03-18,0526748040023,273,SfU,Suppleant,"",2021-10-20,38493
40073,Riksdagsorgan,Styrelsen för Stiftelsen Riksbankens Jubileumsfond,2012-11-01,0899112324519,1,RJ,Vice ordförande,"",2013-09-17,40021
