person_id,first_name,last_name,party,born_year,gender,status,election_region,total_votes,yes_percentage,no_percentage,absence_rate,rebel_rate,success_rate,voting_days,first_vote_date,last_vote_date,voting_participation_rate,loyalty_rate,voting_consistency_score,analysis_comment
0691468495629,Axel,Darvik,FP,1982,MAN,Tidigare riksdagsledamot,Göteborgs kommun,654026,58.70,19.31,17.05,0.05,41.51,5,2002-01-01,2006-01-01,82.95,99.95,41.49,Generally aligned
0333564361692,John,Johnsson,S,1924,MAN,Tidigare riksdagsledamot,"",0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0602452646106,Göran,Ericsson,M,1942,MAN,Tidigare riksdagsledamot,"",0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0509830681123,Ida,Karkiainen,S,1988,KVINNA,Tjänstgörande riksdagsledamot,Norrbottens län,1493720,52.25,14.50,26.81,0.02,63.37,13,2014-01-01,2026-01-01,73.19,99.98,63.36,Frequently absent
0442872782509,Harald,Nordlund,L,1943,MAN,Tidigare riksdagsledamot,Uppsala län,99116,56.90,20.60,18.18,0.00,42.96,2,2004-01-01,2005-01-01,81.82,100.00,42.96,Generally aligned
2ca68130-87cf-412e-b6f9-d4834c0a2792,Kerstin,Andersson,C,1924,KVINNA,Inga uppdrag,Älvsborgs läns norr,0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
1ee9f71c-dfed-4941-8241-f7d354c175ab,Karl-Gustav,Andersson,S,1921,MAN,Inga uppdrag,Värmlands län,0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
7f97e774-40fd-4b2e-849d-5dbb88f11279,Kurt,Hugosson,S,1931,MAN,Inga uppdrag,Göteborgs kommun,0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0749416304126,Marie,Nicholson,M,1976,KVINNA,Tjänstgörande riksdagsledamot,Kalmar län,451606,59.15,17.20,14.54,0.00,84.16,5,2022-01-01,2026-01-01,85.46,100.00,84.16,Often on winning side
0245113256029,Daniel,Vencu Velasquez Castro,S,1994,MAN,Tjänstgörande riksdagsledamot,Stockholms kommun,451606,59.15,17.20,14.54,0.00,43.74,5,2022-01-01,2026-01-01,85.46,100.00,43.74,Generally aligned
0376353897112,Leif,Nysmed,S,1970,MAN,Tjänstgörande riksdagsledamot,Stockholms län,1653213,52.48,15.04,25.84,0.02,62.38,13,2014-01-01,2026-01-01,74.16,99.98,62.37,Frequently absent
0130640724922,Clara,Aranda,SD,1988,KVINNA,Tjänstgörande riksdagsledamot,Östergötlands län,1179620,47.79,14.39,30.76,0.03,42.48,9,2018-01-01,2026-01-01,69.24,99.97,42.47,Frequently absent
0324473031398,Per Arne,Aglert,FP,1920,MAN,Tidigare riksdagsledamot,"",0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0207814508895,Erik,Hovhammar,M,1922,MAN,Avliden  2006-12-06,"",0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0630022377501,Bengt,Westerberg,FP,1943,MAN,Tidigare riksdagsledamot,"",0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0181728423812,Walburga,Habsburg Douglas,M,1958,KVINNA,Tidigare riksdagsledamot,Södermanlands län,924501,58.17,23.55,14.76,0.04,77.43,9,2006-01-01,2014-01-01,85.24,99.96,77.40,Often on winning side
0238588409223,Gustav,Fridolin,MP,1983,MAN,Tidigare riksdagsledamot,Stockholms län,1381691,61.06,19.41,14.26,0.91,41.37,11,2002-01-01,2019-01-01,85.74,99.09,40.99,Generally aligned
0697255175510,Willy,Söderdahl,V,1950,MAN,Tidigare riksdagsledamot,"",0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0508589337602,Harald,Bergström,KD,1936,MAN,Avliden  2013-01-11,"",0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0537400268911,Caroline,Helmersson Olsson,S,1963,KVINNA,Tjänstgörande riksdagsledamot,Södermanlands län,2806309,55.44,18.01,20.99,0.01,56.61,20,2007-01-01,2026-01-01,79.01,99.99,56.60,Generally aligned
0747667590310,Marina,Pettersson,S,1955,KVINNA,Tidigare riksdagsledamot,Värmlands län,1045604,56.39,22.55,17.17,0.20,51.10,9,2002-01-01,2010-01-01,82.83,99.80,51.00,Generally aligned
1d54da98-472c-483f-8ff1-3e1e34940343,Bertil,Löfberg,S,1923,MAN,Inga uppdrag,Gävleborgs län,0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0877853587410,Lina,Axelsson Kihlblom,S,1970,KVINNA,Tidigare statsråd,"",0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0740487617408,Gösta,Lyngå,MP,1930,MAN,Tidigare riksdagsledamot,"",0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0500946976511,Ragnwi,Marcelind,KD,1953,KVINNA,Avliden  2021-12-03,Gävleborgs län,654026,58.70,19.31,17.05,0.32,32.55,5,2002-01-01,2006-01-01,82.95,99.68,32.45,Generally aligned
e369ccf9-d726-49e5-a4f7-7aeac00b29fe,Ingrid,Ludvigsson,S,1920,KVINNA,Inga uppdrag,Södermanlands län,0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
cbf587be-c9a8-4266-98ac-708c41bc7aa8,Jörgen,Ullenhag,L,1941,MAN,Inga uppdrag,Uppsala län,0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0828721176319,Sten,Bergheden,M,1965,MAN,Tjänstgörande riksdagsledamot,Västra Götalands läns östra,2875760,55.49,18.12,20.89,0.00,70.49,21,2006-01-01,2026-01-01,79.11,100.00,70.49,Often on winning side
0911990886006,Solveig,Ternström,-,1937,KVINNA,Tidigare riksdagsledamot,Stockholms kommun,452304,53.16,26.81,17.56,0.15,86.27,5,2006-01-01,2010-01-01,82.44,99.85,86.14,Often on winning side
0105126451619,Anna,Hagwall,-,1953,KVINNA,Tidigare riksdagsledamot,Västerbottens län,899024,63.99,17.50,13.16,0.35,43.05,6,2013-01-01,2018-01-01,86.84,99.65,42.90,Generally aligned
0202229705808,Karin,Thomé,MP,1935,KVINNA,Tidigare ersättare,"",0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0897334717419,Gunnar,Strömmer,M,1972,MAN,Justitieminister,"",0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
083921164513,Abdirizak,Waberi,M,1966,MAN,Tidigare riksdagsledamot,Göteborgs kommun,630643,63.39,20.10,11.90,0.11,92.20,5,2010-01-01,2014-01-01,88.10,99.89,92.10,Often on winning side
028954589415,Ann-Sofie,Alm,M,1971,KVINNA,Tjänstgörande riksdagsledamot,Västra Götalands läns norra,1179620,47.79,14.39,30.76,0.03,48.19,9,2018-01-01,2026-01-01,69.24,99.97,48.18,Frequently absent
069436402021,Tomas,Tobé,M,1978,MAN,Europaparlamentariker,Stockholms län,1830156,61.06,20.39,13.70,0.00,64.61,14,2006-01-01,2019-01-01,86.30,100.00,64.61,Generally aligned
0939158389321,Samuel,Gonzalez Westling,V,1983,MAN,Tjänstgörande riksdagsledamot,Gävleborgs län,451606,59.15,17.20,14.54,0.00,37.25,5,2022-01-01,2026-01-01,85.46,100.00,37.25,Generally aligned
0199751900210,Annelie,Karlsson,S,1965,KVINNA,Tidigare riksdagsledamot,Skåne läns norra och östra,1971850,55.19,16.34,23.11,0.00,58.28,13,2010-01-01,2022-01-01,76.89,100.00,58.28,Generally aligned
0191189790215,Peter,Ollén,M,1959,MAN,Tjänstgörande riksdagsledamot,Malmö kommun,451606,59.15,17.20,14.54,0.00,91.11,5,2022-01-01,2026-01-01,85.46,100.00,91.11,Often on winning side
0308563888104,Jill,Lindgren,MP,1944,KVINNA,Avliden  1989-05-06,"",0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0921939922800,Arne,Kjörnsberg,S,1936,MAN,Avliden  2023-03-14,Västra Götalands läns södra,654026,58.70,19.31,17.05,0.00,85.22,5,2002-01-01,2006-01-01,82.95,100.00,85.22,Often on winning side
9fc72eb9-8be6-4483-b88b-a51550218107,Sture,Palm,S,1919,MAN,Inga uppdrag,Stockholms län,0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0802606848923,Mariya,Voyvodova,S,1978,KVINNA,Tillgänglig ersättare,Göteborgs kommun,111331,58.53,17.39,14.94,0.00,44.51,1,2024-01-01,2024-01-01,85.06,100.00,44.51,Generally aligned
0442629549320,Adnan,Dibrani,S,1985,MAN,Europaparlamentariker,Hallands län,2237090,55.71,16.44,22.08,0.03,53.73,15,2010-01-01,2024-01-01,77.92,99.97,53.71,Generally aligned
0512645510895,Jonathan,Svensson,S,2000,MAN,Tjänstgörande riksdagsledamot,Västra Götalands läns norra,320731,58.62,17.30,14.74,0.00,48.86,4,2023-01-01,2026-01-01,85.26,100.00,48.86,Generally aligned
0666958447826,Caroline,Szyber,KD,1981,KVINNA,Tidigare riksdagsledamot,Stockholms kommun,1072826,63.78,18.51,12.66,0.10,72.84,9,2010-01-01,2018-01-01,87.34,99.90,72.77,Often on winning side
714d71be-2e47-47d6-a971-51a9e642ebde,Arvid,Annerås,L,1913,MAN,Inga uppdrag,Bohuslän,0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
83bf4564-867e-402a-a79a-82a7c15fe0b1,Curt,Boström,S,1926,MAN,Inga uppdrag,Norrbottens län,0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0763802658906,Görel,Thurdin,C,1942,KVINNA,Tidigare riksdagsledamot,"",0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
154b430e-d60f-4bc7-b3d4-5ef9cc838297,Sven-Eric,Nordin,C,1922,MAN,Inga uppdrag,Västernorrlands län,0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0368245926011,Conny,Öhman,S,1950,MAN,Tidigare riksdagsledamot,Östergötlands län,654026,58.70,19.31,17.05,0.00,84.15,5,2002-01-01,2006-01-01,82.95,100.00,84.15,Often on winning side
0222234581210,Claes,Västerteg,C,1972,MAN,Tidigare riksdagsledamot,Västra Götalands läns södra,1072477,56.41,22.37,17.24,0.10,54.18,9,2002-01-01,2010-01-01,82.76,99.90,54.13,Generally aligned
c4cc7568-979f-4345-9bf3-90e864653f40,Elis,Andersson,C,1931,MAN,Inga uppdrag,Stockholms län,0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0751528529603,Ingrid,Ronne-Björkqvist,FP,1934,KVINNA,Tidigare riksdagsledamot,"",0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
ea07d4bb-e7cd-46c1-b3cb-ffcedac08955,Arne,Lindberg,C,1918,MAN,Inga uppdrag,Norrbottens län,0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0960030082916,Ann-Kristine,Johansson,S,1962,KVINNA,Tidigare riksdagsledamot,Värmlands län,1736973,58.96,21.55,15.31,0.04,49.91,13,2002-01-01,2014-01-01,84.69,99.96,49.89,Generally aligned
023712446506,Laila,Freivalds,S,1942,KVINNA,Tidigare statsråd,"",0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0747883322423,Amir,Jawad,L,1995,MAN,Tillgänglig ersättare,Skåne läns västra,25477,60.80,16.91,13.78,0.00,73.97,1,2023-01-01,2023-01-01,86.22,100.00,73.97,Often on winning side
0114769874810,Sven Yngve,Persson,M,1960,MAN,Tidigare riksdagsledamot,Skåne läns västra,452304,53.16,26.81,17.56,0.00,94.14,5,2006-01-01,2010-01-01,82.44,100.00,94.14,Often on winning side
0691717205205,Erik,Holmkvist,M,1929,MAN,Tidigare riksdagsledamot,"",0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0642224351118,Pål,Jonson,M,1972,MAN,Försvarsminister,Värmlands län,1085739,47.89,14.12,32.08,0.00,38.06,7,2016-01-01,2022-01-01,67.92,100.00,38.06,Frequently absent
0841352877309,Stig,Sandström,V,1943,MAN,Tidigare riksdagsledamot,"",0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0467253407311,Hans,Unander,S,1970,MAN,Tidigare riksdagsledamot,Dalarnas län,943696,61.34,19.80,14.29,0.00,65.61,12,2002-01-01,2017-01-01,85.71,100.00,65.61,Generally aligned
0638497389621,Julia,Kronlid,SD,1980,KVINNA,Andre vice talman (tjänstgörande riksdagsledamot),Stockholms län,2075154,54.79,15.89,23.04,0.03,42.41,16,2011-01-01,2026-01-01,76.96,99.97,42.40,Generally aligned
0887553712102,Roland,Lében,KD,1946,MAN,Tidigare riksdagsledamot,"",0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0599736947819,Ola,Sundell,M,1952,MAN,Tidigare riksdagsledamot,Jämtlands län,1106330,56.43,22.38,17.26,0.13,60.76,9,2002-01-01,2010-01-01,82.74,99.87,60.68,Generally aligned
0747484716698,Rune,Ångström,FP,1923,MAN,Tidigare riksdagsledamot,"",0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0962700307214,Michael,Stjernström,KD,1961,MAN,Tidigare riksdagsledamot,"",0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0342890774415,Maria,Jacobsson,S,1961,KVINNA,Tidigare ersättare,Jämtlands län,4537,58.43,17.19,10.32,0.00,69.23,1,2018-01-01,2018-01-01,89.68,100.00,69.23,Generally aligned
88fd86b8-8fb5-49df-9535-6c7192e928fd,Stig,Olsson,S,1919,MAN,Inga uppdrag,Västernorrlands län,0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
1f4ba747-19e5-4c31-8f3c-66bf2a5556e0,Nancy,Eriksson,S,1907,KVINNA,Inga uppdrag,Stockholms kommun,0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
078688254917,Anne,Rhenman,-,1957,KVINNA,Tidigare riksdagsledamot,"",0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0559925283228,Teres,Lindberg,S,1974,KVINNA,Tillgänglig ersättare,Stockholms kommun,1851445,54.68,15.92,23.95,0.09,58.91,12,2011-01-01,2022-01-01,76.05,99.91,58.86,Generally aligned
0817472556307,Thomas,Julin,MP,1942,MAN,Tidigare riksdagsledamot,"",0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0379333062002,Kjell,Ericsson,C,1946,MAN,Tidigare riksdagsledamot,"",0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0127744006318,Cecilia,Gustafsson,M,1972,KVINNA,Tjänstgörande riksdagsledamot,Västra Götalands läns norra,31410,61.99,16.65,14.49,0.00,92.22,2,2025-01-01,2026-01-01,85.51,100.00,92.22,Often on winning side
010343930918,Cecilie,Tenfjord Toftby,M,1970,KVINNA,Tidigare riksdagsledamot,Västra Götalands läns södra,2205680,54.77,17.70,22.51,0.02,61.17,15,2008-01-01,2022-01-01,77.49,99.98,61.16,Generally aligned
0144048894712,Ellen,Juntti,M,1958,KVINNA,Tjänstgörande riksdagsledamot,Västra Götalands läns västra,2296420,55.66,16.49,22.00,0.05,65.44,17,2010-01-01,2026-01-01,78.00,99.95,65.41,Generally aligned
0393820702706,John,Rignell,M,1937,MAN,Tidigare ersättare,"",0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0875394246527,Gabriel,Kroon,SD,1996,MAN,Avgången riksdagsledamot,Stockholms kommun,0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0576619284416,Aphram,Melki,C,1959,MAN,Tillgänglig ersättare,Stockholms län,236971,56.93,19.54,15.86,0.00,63.03,2,2021-01-01,2022-01-01,84.14,100.00,63.03,Generally aligned
0505783078517,Helene,Hellmark Knutsson,S,1969,KVINNA,Tidigare riksdagsledamot,Stockholms län,276408,45.97,12.78,34.09,0.00,84.22,2,2019-01-01,2020-01-01,65.91,100.00,84.22,Frequently absent
66692088-4ec5-4224-aaec-e66739aec99c,Ingegärd,Fraenkel,L,1913,KVINNA,Inga uppdrag,Göteborgs kommun,0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0910241260018,Kent,Härstedt,S,1965,MAN,Tidigare riksdagsledamot,Skåne läns västra,2298863,60.22,20.38,14.89,0.15,52.59,17,2002-01-01,2018-01-01,85.11,99.85,52.51,Generally aligned
040421445103,Ulf,Adelsohn,M,1941,MAN,Tidigare riksdagsledamot,"",0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
04671560703,Bengt-Ola,Ryttar,S,1941,MAN,Avliden  2015-06-22,"",0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0985426914829,Anna,Lasses,C,1977,KVINNA,Tjänstgörande riksdagsledamot,Stockholms län,451606,59.15,17.20,14.54,0.00,43.43,5,2022-01-01,2026-01-01,85.46,100.00,43.43,Generally aligned
6a699b57-fc64-4f63-b7f6-0379622d56be,Marie,Nordström,L,1931,KVINNA,Inga uppdrag,"Fyrstadskretsen 1980/81
(25.5.1981)-1981/82",0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0347247788013,Claes,Stockhaus,V,1956,MAN,Tidigare riksdagsledamot,Västernorrlands län,0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
669c6053-537f-46ea-939f-e92ab8501042,Eric,Johanson,S,1905,MAN,Inga uppdrag,Kalmar län,0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0381853591928,Malte,Tängmark Roos,MP,1994,MAN,Tjänstgörande riksdagsledamot,Malmö kommun,204863,58.37,17.06,14.46,0.00,38.33,3,2023-01-01,2026-01-01,85.54,100.00,38.33,Generally aligned
0339894357417,Jennie,Nilsson,S,1972,KVINNA,Tjänstgörande riksdagsledamot,Hallands län,2404261,60.21,19.92,14.25,0.16,55.90,19,2006-01-01,2026-01-01,85.75,99.84,55.81,Generally aligned
0284192765516,Tomas,Eneroth,S,1966,MAN,Avgången riksdagsledamot,Kronobergs län,2510008,59.98,20.17,14.81,0.25,52.84,20,2002-01-01,2025-01-01,85.19,99.75,52.71,Generally aligned
075043103804,Per,Lager,MP,1944,MAN,Tidigare riksdagsledamot,"",0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0231363411995,Vivi,Niva,V,1919,KVINNA,Tidigare ersättare,"",0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0853395328224,Lena,Hallengren,S,1973,KVINNA,Tjänstgörande riksdagsledamot,Kalmar län,1856331,61.02,19.79,13.77,0.23,47.04,18,2006-01-01,2026-01-01,86.23,99.77,46.93,Generally aligned
0888530335200,Lars,Hjertén,M,1938,MAN,Avliden  2025-11-08,"",0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0591624095901,Björn,Leivik,M,1948,MAN,Tidigare riksdagsledamot,Västra Götalands läns norra,576548,55.35,25.07,16.54,0.00,90.37,6,2006-01-01,2014-01-01,83.46,100.00,90.37,Often on winning side
0961349903416,Rebwar,Hassan,MP,1959,MAN,Tidigare ersättare,Stockholms kommun,117613,64.64,19.29,11.18,1.19,36.79,2,2012-01-01,2013-01-01,88.82,98.81,36.35,Generally aligned
0996373560505,Runar,Patriksson,L,1944,MAN,Tidigare riksdagsledamot,Värmlands län,654026,58.70,19.31,17.05,1.12,35.75,5,2002-01-01,2006-01-01,82.95,98.88,35.35,Generally aligned
0512321e-c5b0-4bb4-9a00-4c0dfac1e044,Erik,Glimnér,C,1914,MAN,Inga uppdrag,Östergötlands län,0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0645111757928,Elin,Gustafsson,S,1989,KVINNA,Tillgänglig ersättare,Skåne läns södra,728014,40.74,12.65,40.83,0.00,55.42,5,2018-01-01,2022-01-01,59.17,100.00,55.42,Frequently absent
0284039893826,Jakop,Dalunde,MP,1984,MAN,Tidigare ersättare,Stockholms kommun,231387,66.37,16.30,12.81,0.15,85.07,3,2014-01-01,2016-01-01,87.19,99.85,84.94,Often on winning side
0266627143525,Magnus,Ehrencrona,MP,1978,MAN,Tidigare riksdagsledamot,Skåne läns västra,630643,63.39,20.10,11.90,0.17,38.41,5,2010-01-01,2014-01-01,88.10,99.83,38.34,Generally aligned
0363228965800,Barbro,Westerholm,L,1933,KVINNA,Avliden  2023-03-13,Stockholms län,2424154,54.81,18.29,22.07,0.04,52.68,17,2006-01-01,2022-01-01,77.93,99.96,52.66,Generally aligned
0914133868703,Barbro,Hietala Nordlund,S,1946,KVINNA,Tidigare riksdagsledamot,Dalarnas län,654026,58.70,19.31,17.05,0.05,84.10,5,2002-01-01,2006-01-01,82.95,99.95,84.06,Often on winning side
0535289016620,Christoffer,Järkeborn,M,1985,MAN,Tidigare ersättare,Stockholms kommun,90740,60.04,23.97,12.16,0.00,89.62,1,2011-01-01,2011-01-01,87.84,100.00,89.62,Often on winning side
0814945477312,Gunilla,Wahlén,V,1951,KVINNA,Tidigare riksdagsledamot,Västernorrlands län,1106330,56.43,22.38,17.26,0.13,38.90,9,2002-01-01,2010-01-01,82.74,99.87,38.85,Generally aligned
0299937536814,Håkan,Bergman,S,1954,MAN,Tidigare riksdagsledamot,Örebro län,1243836,63.65,18.50,12.74,0.03,61.08,9,2010-01-01,2018-01-01,87.26,99.97,61.06,Generally aligned
0539819850007,Lars,Ahlmark,M,1935,MAN,Tidigare riksdagsledamot,"",0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0732626552000,Eva,Bengtsson,MP,1928,KVINNA,Status saknas,"",0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0880137451720,Emma,Nohrén,MP,1980,KVINNA,Tjänstgörande riksdagsledamot,Göteborgs kommun,1064799,61.89,17.00,13.99,0.23,59.10,10,2014-01-01,2026-01-01,86.01,99.77,58.96,Generally aligned
0121015874810,Torsten,Elofsson,KD,1950,MAN,Tjänstgörande riksdagsledamot,Skåne läns norra och östra,451606,59.15,17.20,14.54,0.00,84.31,5,2022-01-01,2026-01-01,85.46,100.00,84.31,Often on winning side
0331967573912,Maria,Larsson,KD,1956,KVINNA,Tidigare riksdagsledamot,Jönköpings län,654026,58.70,19.31,17.05,0.32,28.55,5,2002-01-01,2006-01-01,82.95,99.68,28.46,Generally aligned
0544569681404,Rolf,Dahlberg,M,1934,MAN,Tidigare riksdagsledamot,"",0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0599390849728,Jeff,Ahl,-,1987,MAN,Tidigare riksdagsledamot,Hallands län,403793,62.90,17.03,14.15,0.17,37.60,5,2014-01-01,2018-01-01,85.85,99.83,37.54,Generally aligned
0678712094213,Stefan,Jakobsson,SD,1968,MAN,Tidigare riksdagsledamot,Västmanlands län,613193,63.91,16.86,13.59,0.40,42.57,5,2014-01-01,2018-01-01,86.41,99.60,42.40,Generally aligned
0914994510206,Lolo,Lindström,M,1947,KVINNA,Tidigare ersättare,Örebro län,168916,63.75,18.89,12.31,0.00,98.56,2,2013-01-01,2014-01-01,87.69,100.00,98.56,Often on winning side
0474290584024,Azadeh,Rojhan,S,1986,KVINNA,Tjänstgörande riksdagsledamot,Stockholms län,1718825,52.87,15.12,25.41,0.06,59.88,13,2014-01-01,2026-01-01,74.59,99.94,59.84,Frequently absent
0246624521815,Karin,Östring Bergman,C,1971,KVINNA,Tidigare ersättare,Göteborgs kommun,86901,63.38,18.89,11.97,0.00,97.99,2,2013-01-01,2014-01-01,88.03,100.00,97.99,Often on winning side
86a54ef9-1f4e-4902-b4ff-73a7335c27bf,Lars,Henrikson,S,1915,MAN,Inga uppdrag,Östergötlands län,0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0590020362617,Cecilia,Brinck,M,1962,KVINNA,Tidigare ersättare,Stockholms kommun,630643,63.39,20.10,11.90,0.00,92.81,5,2010-01-01,2014-01-01,88.10,100.00,92.81,Often on winning side
b9fe32c3-84e5-4e25-8e9d-2566927a2212,Per,Bergman,S,1915,MAN,Inga uppdrag,Göteborgs kommun,0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0301987597720,Liza-Maria,Norlin,KD,1980,KVINNA,Tillgänglig ersättare,Dalarnas län,203467,53.96,24.59,16.62,0.17,84.56,3,2009-01-01,2024-01-01,83.38,99.83,84.42,Often on winning side
0698785853314,Agneta,Ringman,S,1949,KVINNA,Tidigare riksdagsledamot,Kalmar län,654026,58.70,19.31,17.05,0.00,86.98,5,2002-01-01,2006-01-01,82.95,100.00,86.98,Often on winning side
0747552775209,Birgitta,Johansson,S,1943,KVINNA,Avliden  2021-08-25,"",0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0512009811316,Lena,Malm,S,1959,KVINNA,Tjänstgörande ersättare,Göteborgs kommun,6631,59.75,15.58,15.25,0.00,36.84,1,2026-01-01,2026-01-01,84.75,100.00,36.84,Generally aligned
8030cd01-43b0-4e04-ab9e-f924f30898cc,Lennart,Geijer,S,1909,MAN,Inga uppdrag,Stockholms kommun,0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0586461740105,Kerstin,Keen,L,1939,KVINNA,Tidigare riksdagsledamot,"",0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0309480686522,Leila,Ali Elmi,MP,1988,KVINNA,Tjänstgörande riksdagsledamot,Göteborgs kommun,1171942,47.63,14.40,30.87,0.09,37.97,9,2018-01-01,2026-01-01,69.13,99.91,37.94,Frequently absent
0381918573217,Michael,Svensson,M,1957,MAN,Tidigare riksdagsledamot,Hallands län,1243836,63.65,18.50,12.74,0.08,73.09,9,2010-01-01,2018-01-01,87.26,99.92,73.03,Often on winning side
0999542677318,Anne-Marie,Wallouch,V,1967,KVINNA,Tidigare ersättare,Värmlands län,47813,58.42,22.13,17.62,0.73,13.14,1,2007-01-01,2007-01-01,82.38,99.27,13.04,Generally aligned
0582811195313,Tina,Acketoft,L,1966,KVINNA,Tidigare riksdagsledamot,Skåne läns västra,3020944,55.56,18.40,21.17,0.10,51.14,21,2002-01-01,2022-01-01,78.83,99.90,51.09,Generally aligned
0623552243405,Kerstin,Warnerbring,C,1942,KVINNA,Tidigare riksdagsledamot,"",0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
753e3268-1d54-4c9b-9523-50e9936fce43,Per-Erik,Nisser,M,1923,MAN,Inga uppdrag,Värmlands län,0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0599498861600,Marianne,Stålberg,S,1933,KVINNA,Tidigare riksdagsledamot,"",0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
0921399331707,Lennart,Eliasson,FP,1935,MAN,Tidigare ersättare,Örebro län,0,0,0,0,0,0,0,,,100.0,100.0,0,No voting record
025967059622,Magnus,Manhammar,S,1980,MAN,Tjänstgörande riksdagsledamot,Blekinge län,1577480,52.67,14.91,26.22,0.00,60.66,13,2014-01-01,2026-01-01,73.78,100.00,60.66,Frequently absent
0112333043027,Rasmus,Giertz,SD,1994,MAN,Tjänstgörande riksdagsledamot,Dalarnas län,451606,59.15,17.20,14.54,0.08,67.78,5,2022-01-01,2026-01-01,85.46,99.92,67.73,Generally aligned
