hjid,country_id,country_value,data_value,indicator_id,indicator_value,year_date,data__data_element_hjid
3023205,NO,Norway,-3.89148503386149,NY.ADJ.NNTY.PC.KD.ZG,Adjusted net national income per capita (annual % growth),2019,
2970114,GB,United Kingdom,0.00492975261251081,NY.GDP.FRST.RT.ZS,Forest rents (% of GDP),2003,
2619235,GB,United Kingdom,"",SL.MNF.0714.FE.ZS,"Child employment in manufacturing, female (% of female economically active children ages 7-14)",1986,
2502584,SE,Sweden,"",SE.SEC.UNER.LO.MA.ZS,"Adolescents out of school, male (% of male lower secondary school age)",2005,
3137024,NO,Norway,2.38,SP.DYN.TFRT.IN,"Fertility rate, total (births per woman)",1972,
2811075,GB,United Kingdom,"",FD.RES.LIQU.AS.ZS,Bank liquid reserves to bank assets ratio (%),2004,
2576647,US,United States,1,PA.NUS.FCRF,"Official exchange rate (LCU per US$, period average)",1961,
2452223,GB,United Kingdom,"",SH.H2O.SMDW.RU.ZS,"People using safely managed drinking water services, rural (% of rural population)",2009,
2621225,DK,Denmark,"",NV.SRV.TOTL.KD,"Services, value added (constant 2015 US$)",1965,
2635952,FI,Finland,"",SI.DST.FRST.10,Income share held by lowest 10%,1986,
2395415,GB,United Kingdom,"",SM.POP.OPIP.EA,Other people in need of international protection by country or territory of asylum,1991,
2450082,SE,Sweden,"",SH_UHC_FH40_IMPOV,"Proportion of population facing impoverishing out-of-pocket health expenditure, based on the societal poverty line (%)",2011,
2409651,SE,Sweden,1.29541804970908,TM.VAL.MRCH.WR.ZS,Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),2023,
2897874,US,United States,"",EN.GHG.CH4.IP.MT.CE.AR5,Methane (CH4) emissions from Industrial Processes (Mt CO2e),1960,
2933559,FI,Finland,"",FX.OWN.TOTL.OL.ZS,"Account ownership at a financial institution or with a mobile-money-service provider, older adults (% of population ages 25+)",1968,
2319314,SE,Sweden,"",SE.ADT.1524.LT.FM.ZS,"Literacy rate, youth (ages 15-24), gender parity index (GPI)",1963,
2555369,GB,United Kingdom,6.58221542490977,BX.GSR.CCIS.ZS,"ICT service exports (% of service exports, BoP)",2009,
2712971,DK,Denmark,"",SI.SPR.PC40,"Survey mean consumption or income per capita, bottom 40% of population (2021 PPP $ per day)",2015,
2955271,FI,Finland,"",per_allsp.cov_pop_tot,Coverage of social protection and labor programs (% of population),1965,
2828766,US,United States,4.13050905346339,NY.ADJ.DNGY.GN.ZS,Adjusted savings: energy depletion (% of GNI),1980,
2328764,US,United States,"",NV.IND.TOTL.KD.ZG,"Industry (including construction), value added (annual % growth)",1978,
2403076,SE,Sweden,13.0655611504493,EN.URB.MCTY.TL.ZS,Population in urban agglomerations of more than 1 million (% of total population),1996,
2877332,US,United States,3.52,TM.TAX.MRCH.BR.ZS,"Bound rate, simple mean, all products (%)",1997,
2731354,DK,Denmark,15.8670166789063,NV.MNF.FBTO.ZS.UN,"Food, beverages and tobacco (% of value added in manufacturing)",2007,
2722005,FI,Finland,6035694926.34051,NY.ADJ.DKAP.CD,Adjusted savings: consumption of fixed capital (current US$),1977,
2548634,FI,Finland,"",TM.TAX.MANF.SM.FN.ZS,"Tariff rate, most favored nation, simple mean, manufactured products (%)",1961,
2598049,FI,Finland,"",PV.NO.SRC,Political Stability and Absence of Violence/Terrorism: Number of Sources,1973,
2531843,FI,Finland,"",SH.MLR.TRET.ZS,Children with fever receiving antimalarial drugs (% of children under age 5 with fever),1984,
2345781,DK,Denmark,70,SH.DTH.1519,Number of deaths ages 15-19 years,2014,
2371120,GB,United Kingdom,"",SI.POV.NAHC,Poverty headcount ratio at national poverty lines (% of population),1973,
2886202,NO,Norway,"",IQ.CPA.SOCI.XQ,CPIA policies for social inclusion/equity cluster average (1=low to 6=high),1994,
2386019,SE,Sweden,"",SG.LAW.INDX,Women Business and the Law Index Score (scale 1-100),2024,
2889781,US,United States,"",SL.TLF.BASC.FE.ZS,"Labor force with basic education, female (% of female working-age population with basic education)",1979,
2742301,NO,Norway,"",NE.GDI.FTOT.CD,Gross fixed capital formation (current US$),1961,
2335423,SE,Sweden,"",EG.EGY.PRIM.PP.KD,Energy intensity level of primary energy (MJ/$2021 PPP GDP),1977,
1027948,SE,Sweden,"",HD_HCIP_OTJL_MA,"Human capital index plus (HCI+): on-the-job learning pillar score, male (scale -30–87)",2006,
2592946,FI,Finland,"",SH.HIV.INCD.YG,Young people (ages 15-24) newly infected with HIV,1995,
2608508,US,United States,"",GC.XPN.INTP.ZS,Interest payments (% of expense),1960,
2766222,NO,Norway,99.3606796264648,SE.PRM.ENRR.FE,"School enrollment, primary, female (% gross)",2003,
2909436,US,United States,100,EG.ELC.ACCS.UR.ZS,"Access to electricity, urban (% of urban population)",2022,
2999278,GB,United Kingdom,0,NY.GDP.DISC.KN,Discrepancy in expenditure estimate of GDP (constant LCU),2007,
2935911,FI,Finland,"",DC.DAC.LUXL.CD,"Net bilateral aid flows from DAC donors, Luxembourg (current US$)",1988,
2407236,SE,Sweden,0.269637271611881,AG.LND.ARBL.HA.PC,Arable land (hectares per person),2013,
2397498,NO,Norway,"",SH.VAC.TTNS.ZS,Newborns protected against tetanus (%),1968,
2837166,US,United States,"",DT.NFL.UNCF.CD,"Net official flows from UN agencies, UNICEF (current US$)",1995,
2884368,US,United States,16.721783114822,GC.REV.XGRT.GD.ZS,"Revenue, excluding grants (% of GDP)",1972,
2374281,GB,United Kingdom,0.0887,EN.GHG.CH4.IP.MT.CE.AR5,Methane (CH4) emissions from Industrial Processes (Mt CO2e),1994,
2922227,NO,Norway,25.2653380429353,SE.TER.CUAT.BA.MA.ZS,"Educational attainment, at least Bachelor's or equivalent, population 25+, male (%) (cumulative)",2018,
2515083,GB,United Kingdom,6.6,EG.FEC.RNEW.ZS,Renewable energy consumption (% of total final energy consumption),2014,
2654031,DK,Denmark,5.1,SH.DYN.NMRT,"Mortality rate, neonatal (per 1,000 live births)",1981,
2941316,FI,Finland,60700,IS.AIR.DPRT,"Air transport, registered carrier departures worldwide",1974,
2422637,US,United States,"",IC.BRE.IT.P2,B-READY: International Trade Pillar 2: Quality of Public Services for the Facilitation of International Trade,1982,
2656744,NO,Norway,"",SH.STA.BFED.ZS,Exclusive breastfeeding (% of children under 6 months),1996,
2929570,FI,Finland,7174640104,GC.XPN.COMP.CN,Compensation of employees (current LCU),2019,
2700646,NO,Norway,1.815,SL.UEM.ADVN.FE.ZS,"Unemployment with advanced education, female (% of female labor force with advanced education)",2013,
2893683,US,United States,6.81459426879882,SE.LPV.PRIM,Learning poverty: Share of Children at the End-of-Primary age below minimum reading proficiency adjusted by Out-of-School Children (%),2011,
2890239,US,United States,"",SL.EMP.TOTL.SP.FE.ZS,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",1967,
2882576,US,United States,"",IC.FRM.FEMM.ZS,Firms with female top manager (% of firms),1973,
2623463,NO,Norway,"",IT.NET.USER.FE.ZS,"Individuals using the Internet, female (% of female population)",1992,
2600506,DK,Denmark,"",SE.SEC.TCAQ.UP.FE.ZS,"Trained teachers in upper secondary education, female (% of female teachers)",1972,
2872910,NO,Norway,"",SE.ADT.LITR.MA.ZS,"Literacy rate, adult male (% of males ages 15 and above)",1994,
2377515,SE,Sweden,0.0276363113601239,NY.ADJ.DRES.GN.ZS,Adjusted savings: natural resources depletion (% of GNI),2000,
2826178,US,United States,"",SE.TER.TCHR.FE.ZS,"Tertiary education, academic staff (% female)",2024,
2519596,SE,Sweden,20.903,SL.UEM.1524.ZS,"Unemployment, youth total (% of total labor force ages 15-24) (modeled ILO estimate)",1996,
2561773,DK,Denmark,"",IC.BRE.IT.P3,"B-READY: International Trade Pillar 3: Efficiency of Importing Goods, Exporting Goods, and Engaging in Digital Trade",2021,
2731143,NO,Norway,0.115337528389146,EN.GHG.CO2.RT.GDP.PP.KD,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),2002,
2709628,DK,Denmark,"",SH.STA.AIRP.FE.P5,"Mortality rate attributed to household and ambient air pollution, age-standardized, female (per 100,000 female population)",1994,
3012299,NO,Norway,"",SE.SEC.ENRL.UP.TC.ZS,"Pupil-teacher ratio, upper secondary",2023,
2799807,US,United States,534.8524,EN.GHG.CO2.IC.MT.CE.AR5,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),1994,
3025413,NO,Norway,"",DC.DAC.HUNL.CD,"Net bilateral aid flows from DAC donors, Hungary (current US$)",1998,
2328430,US,United States,10.7221532422798,NV.MNF.FBTO.ZS.UN,"Food, beverages and tobacco (% of value added in manufacturing)",1966,
2502900,NO,Norway,1657000000,GC.TAX.IMPT.CN,Customs and other import duties (current LCU),1992,
2669134,NO,Norway,"",IQ.CPA.FINQ.XQ,CPIA quality of budgetary and financial management rating (1=low to 6=high),1992,
2489534,SE,Sweden,"",DT.DOD.MIBR.CD,"PPG, IBRD (DOD, current US$)",1988,
2740942,DK,Denmark,0.430549598180685,TX.VAL.MRCH.R5.ZS,Merchandise exports to low- and middle-income economies in South Asia (% of total merchandise exports),1974,
2870731,FI,Finland,"",BM.GSR.NFSV.CD,"Service imports (BoP, current US$)",1972,
2813529,US,United States,1.96362938668809,TX.VAL.MRCH.RS.ZS,"Merchandise exports by the reporting economy, residual (% of total merchandise exports)",1968,
2309040,FI,Finland,"",IT.NET.SECR.P6,Secure Internet servers (per 1 million people),1988,
2633539,DK,Denmark,"",AG.LND.FRST.ZS,Forest area (% of land area),1964,
2480990,DK,Denmark,570343000000,GC.TAX.TOTL.CN,Tax revenue (current LCU),2009,
2885077,US,United States,100,SH.STA.BASS.RU.ZS,"People using at least basic sanitation services, rural (% of rural population)",2009,
2932522,FI,Finland,"",NE.CON.TOTL.KD,Final consumption expenditure (constant 2015 US$),1962,
2628083,DK,Denmark,"",IC.BRE.BE.OS,B-READY: Business Entry: Overall Score,1991,
2786857,DK,Denmark,"",DT.NFL.WHOL.CD,"Net official flows from UN agencies, WHO (current US$)",1982,
2754652,FI,Finland,49937804634.5003,BX.GSR.TOTL.CD,"Exports of goods, services and primary income (BoP, current US$)",1996,
2401614,SE,Sweden,99.2700350890139,FM.AST.PRVT.GD.ZS,Monetary Sector credit to private sector (% GDP),2005,
2945028,FI,Finland,"",FM.AST.DOMO.ZG.M3,Claims on other sectors of the domestic economy (annual growth as % of broad money),1961,
2540072,SE,Sweden,"",IC.BRE.LB.P1,B-READY: Labor Pillar 1: Quality of Labor Regulations,1981,
2363926,NO,Norway,"",SL.TLF.0714.WK.FE.TM,"Average working hours of children, working only, female, ages 7-14 (hours per week)",1972,
2974276,GB,United Kingdom,"",per_sa_allsa.adq_pop_tot,Adequacy of social safety net programs (% of total welfare of beneficiary households),2012,
2712060,DK,Denmark,1527545937.14407,NV.AGR.TOTL.KD,"Agriculture, forestry, and fishing, value added (constant 2015 US$)",1987,
2563861,SE,Sweden,"",SL.MNF.0714.ZS,Child employment in manufacturing (% of economically active children ages 7-14),1970,
2819560,US,United States,"",SN.ITK.VITA.ZS,Vitamin A supplementation coverage rate (% of children ages 6-59 months),2001,
2512368,SE,Sweden,78079270000,CM.MKT.LCAP.CD,Market capitalization of listed domestic companies (current US$),1992,
2761242,DK,Denmark,"",SE.SEC.CMPT.LO.FE.ZS,"Lower secondary completion rate, female (% of relevant age group)",1981,
2901482,US,United States,112019000000,BN.GSR.FCTY.CD,"Net primary income (BoP, current US$)",2008,
2904638,NO,Norway,3.5,SI.DST.FRST.10,Income share held by lowest 10%,2008,
2302323,SE,Sweden,"",TX.VAL.AGRI.ZS.UN,Agricultural raw materials exports (% of merchandise exports),1961,
2520817,SE,Sweden,"",SL.FAM.0714.MA.ZS,"Children in employment, unpaid family workers, male (% of male children in employment, ages 7-14)",1987,
2477643,SE,Sweden,"",SE.PRM.UNER.FE.ZS,"Children out of school, female (% of female primary school age)",1981,
2714835,US,United States,"",IP.PAT.NRES,"Patent applications, nonresidents",1977,
2390701,US,United States,"",SE.PRM.NINT.FE.ZS,"Net intake rate in grade 1, female (% of official school-age population)",2011,
2492034,DK,Denmark,645.631923704735,SH.XPD.OOPC.PP.CD,"Out-of-pocket expenditure per capita, PPP (current international $)",2013,
2530863,GB,United Kingdom,"",SE.SEC.CUAT.PO.ZS,"Educational attainment, at least completed post-secondary, population 25+, total (%) (cumulative)",1978,
2674715,DK,Denmark,21.5272910537912,TX.VAL.TRVL.ZS.WT,Travel services (% of commercial service exports),1981,
3010828,NO,Norway,"",DT.NFL.PBND.CD,"PPG, bonds (NFL, current US$)",1971,
2367176,FI,Finland,"",BX.PEF.TOTL.CD.WD,"Portfolio equity, net inflows (BoP, current US$)",1966,
2570844,SE,Sweden,"",SE.PRM.TCAQ.MA.ZS,"Trained teachers in primary education, male (% of male teachers)",1975,
2714683,DK,Denmark,"",SI.DST.FRST.10,Income share held by lowest 10%,1999,
2792966,US,United States,68.3613794722655,SP.POP.1564.MA.ZS,"Population ages 15-64, male (% of male population)",2003,
2621118,DK,Denmark,4045354.07610459,NY.ADJ.DFOR.CD,Adjusted savings: net forest depletion (current US$),1984,
2721043,DK,Denmark,75.789,SL.TLF.ADVN.FE.ZS,"Labor force with advanced education, female (% of female working-age population with advanced education)",2020,
2940193,FI,Finland,"",SL.EMP.1524.SP.FE.NE.ZS,"Employment to population ratio, ages 15-24, female (%) (national estimate)",1967,
2789140,US,United States,5.57624302580702,SP.POP.6064.MA.5Y,"Population ages 60-64, male (% of male population)",2014,
2723531,FI,Finland,"",NY.ADJ.DCO2.GN.ZS,Adjusted savings: carbon dioxide damage (% of GNI),1986,
2916480,NO,Norway,0.340669514959659,NY.ADJ.DCO2.GN.ZS,Adjusted savings: carbon dioxide damage (% of GNI),1996,
2586827,FI,Finland,0.455014819216389,AG.LND.ARBL.HA.PC,Arable land (hectares per person),1990,
2891167,US,United States,51.624,SL.EMP.1524.SP.MA.NE.ZS,"Employment to population ratio, ages 15-24, male (%) (national estimate)",2023,
2429934,NO,Norway,4.9579601248268,SP.POP.4044.FE.5Y,"Population ages 40-44, female (% of female population)",1981,
3135486,DK,Denmark,"",SH.STA.OWGH.ME.FE.ZS,"Prevalence of overweight, weight for height, female (modeled estimate, % of children under 5)",2015,
2895385,US,United States,52956.6630340962,NY.GDP.PCAP.KD,GDP per capita (constant 2015 US$),2011,
2322992,SE,Sweden,"",FR.INR.LNDP,"Interest rate spread (lending rate minus deposit rate, %)",1984,
2578057,SE,Sweden,236117.742265122,NY.GDP.PCAP.KN,GDP per capita (constant LCU),1972,
2530015,SE,Sweden,369946000000,NY.TAX.NIND.KN,Taxes less subsidies on products (constant LCU),1997,
2640558,FI,Finland,"",SE.SEC.ENRL.UP.TC.ZS,"Pupil-teacher ratio, upper secondary",1970,
2304416,DK,Denmark,"",SE.TER.ENRR.FE,"School enrollment, tertiary, female (% gross)",1997,
2847070,US,United States,27861,SH.DTH.IMRT,Number of infant deaths,1999,
2549451,GB,United Kingdom,691740000000,NE.EXP.GNFS.CN,Exports of goods and services (current LCU),2018,
2563749,US,United States,2.20805687391019,BM.KLT.DINV.WD.GD.ZS,"Foreign direct investment, net outflows (% of GDP)",2014,
2403703,SE,Sweden,"",EN.POP.SLUM.UR.ZS,Population living in slums (% of urban population),2013,
2413067,SE,Sweden,163159354032,TX.VAL.MRCH.WL.CD,Merchandise exports by the reporting economy (current US$),2014,
2673966,DK,Denmark,0.412245436199306,AG.LND.ARBL.HA.PC,Arable land (hectares per person),2018,
2847602,NO,Norway,"",SH.HIV.INCD.YG,Young people (ages 15-24) newly infected with HIV,2006,
2430961,SE,Sweden,80582614127.1724,NE.GDI.FTOT.KD,Gross fixed capital formation (constant 2015 US$),2002,
2772339,DK,Denmark,"",SL.EMP.1524.SP.FE.ZS,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",1970,
2594830,DK,Denmark,73.1564759195945,TM.VAL.MANF.ZS.UN,Manufactures imports (% of merchandise imports),2010,
2330401,SE,Sweden,"",EN.BIR.THRD.NO,"Bird species, threatened",2012,
2678508,FI,Finland,48585038000,NE.EXP.GNFS.KN,Exports of goods and services (constant LCU),1999,
2995825,GB,United Kingdom,"",IC.BRE.P2.PS,B-READY: Pillar 2: Public Services,1974,
2868637,US,United States,0.218365117907524,RQ.STD.ERR,Regulatory Quality: Standard Error,2011,
2602768,DK,Denmark,"",SE.PRE.DURS,"Preprimary education, duration (years)",1962,
2882221,US,United States,"",SE.XPD.PRIM.ZS,Expenditure on primary education (% of government expenditure on education),1992,
2625919,GB,United Kingdom,"",FX.OWN.TOTL.YG.ZS,"Account ownership at a financial institution or with a mobile-money-service provider, young adults (% of population ages 15-24)",1960,
2514336,SE,Sweden,90161571484.406,BM.GSR.GNFS.CD,"Imports of goods and services (BoP, current US$)",1999,
1033509,GB,United Kingdom,"",HD_HCIP_OTJL_MA,"Human capital index plus (HCI+): on-the-job learning pillar score, male (scale -30–87)",1987,
2612683,DK,Denmark,5.99477468305967,EN.GHG.CO2.PC.CE.AR5,Carbon dioxide (CO2) emissions excluding LULUCF per capita (t CO2e/capita),2015,
2826060,NO,Norway,"",DT.ODA.ODAT.MP.ZS,"Net ODA received (% of imports of goods, services and primary income)",2006,
2474985,DK,Denmark,"",SL.TLF.0714.MA.ZS,"Children in employment, male (% of male children ages 7-14)",2017,
2891086,US,United States,"",SE.SEC.ENRL.GC.FE.ZS,"Secondary education, general pupils (% female)",1974,
2674411,DK,Denmark,-0.4516,EN.GHG.CO2.LU.OL.MT.CE.AR5,Carbon dioxide (CO2) net fluxes from LULUCF - Other Land (Mt CO2e),2013,
2625275,GB,United Kingdom,"",NV.FSM.TOTL.CN,Financial intermediary services indirectly Measured (FISIM) (current LCU),2013,
2662964,NO,Norway,"",SE.PRM.NENR.MA,"School enrollment, primary, male (% net)",1971,
2476988,SE,Sweden,10.2312634023113,NV.MNF.FBTO.ZS.UN,"Food, beverages and tobacco (% of value added in manufacturing)",1991,
2697752,DK,Denmark,"",ER.MRN.PTMR.ZS,Marine protected areas (% of territorial waters),1990,
2467498,SE,Sweden,1128199000000,NE.IMP.GNFS.KN,Imports of goods and services (constant LCU),2003,
2735149,DK,Denmark,"",IQ.SPI.OVRL,Statistical performance indicators (SPI): Overall score (scale 0-100),1978,
2854930,GB,United Kingdom,14.9326199679146,TX.VAL.TRVL.ZS.WT,Travel services (% of commercial service exports),2006,
2675183,DK,Denmark,0.266229008500118,TM.VAL.MRCH.WR.ZS,Merchandise imports from low- and middle-income economies within region (% of total merchandise imports),1990,
