embedded_id_party,embedded_id_id,embedded_id_issue,embedded_id_hangar_id,committee_report,rm,title,sub_title,end_number,org,created_date,public_date,ballot_id,decision_type,against_proposal_parties,against_proposal_number,winner,embedded_id_concern,ballot_type,label,vote_date,avg_born_year,total_votes,yes_votes,no_votes,abstain_votes,absent_votes,approved,no_winner,percentage_yes,percentage_no,percentage_absent,percentage_abstain,percentage_male,party_avg_born_year,party_total_votes,party_yes_votes,party_no_votes,party_abstain_votes,party_absent_votes,party_approved,party_no_winner,party_percentage_yes,party_percentage_no,party_percentage_absent,party_percentage_abstain,party_percentage_male
C,GV01UbU11,39,2283964,UbU11,2007/08,Grundskolan,Omprövning av betyg,0,UBU,2008-04-04,2008-04-04,1A3759F7-E453-4F1C-A17C-02CC686A5B48,röstning,"""s"",""v"",""mp""",44,utskottet,SAKFRÅGAN,HUVUD,UbU11,2008-04-04,1958,349,141,132,1,75,t,f,40.40,37.82,21.49,0.29,53.30,1956,29,26,0,0,3,t,f,89.66,0.00,10.34,0.00,58.62
L,GR01SKU21,8,2295837,SKU21,2003/04,Allmänna motioner om företags- och kapitalbeskattning,Fåmansföretag,0,SKU,2004-03-09,2006-03-15,52867567-5F48-44A8-BB76-0091B3DD8753,röstning,"""m"",""c"",""fp"",""kd""",5,utskottet,SAKFRÅGAN,HUVUD,SKU21,2004-03-09,1954,349,150,113,0,86,t,f,42.98,32.38,24.64,0.00,54.73,1956,48,2,36,0,10,f,f,4.17,75.00,20.83,0.00,52.08
M,GZ01FöU3,1,2752828,FöU3,2011/12,Vissa frågor om Försvarsmaktens materielförsörjning,Nationella säkerhetsintressen m.m.,0,FÖU,2012-02-22,2012-02-22,28391053-DD55-49AF-9BFC-11CDC0617F60,röstning,"""SD""",1,utskottet,SAKFRÅGAN,HUVUD,FöU3,2012-02-22,1963,349,285,19,0,45,t,f,81.66,5.44,12.89,0.00,55.59,1964,107,95,0,0,12,t,f,88.79,0.00,11.21,0.00,57.01
S,GX01SkU23,1,2292314,SkU23,2009/10,Ett ytterligare förstärkt jobbskatteavdrag,Ett ytterligare förstärkt jobbskatteavdrag,0,SKU,2009-11-25,2009-11-25,07DCA8EE-E9C6-4B23-938A-08CC694FA272,röstning,"""s""",1,utskottet,SAKFRÅGAN,HUVUD,SkU23,2009-11-25,1959,349,144,106,29,70,t,f,41.26,30.37,20.06,8.31,53.58,1958,130,0,106,0,24,f,f,0.00,81.54,18.46,0.00,53.08
KD,H101TU17,3,2902667,TU17,2013/14,Luftartsfrågor,Miljöfrågor,0,TU,2014-06-04,2014-06-04,E216DD82-8156-40F7-81A4-D45D2FD0097E,röstning,"""S"",""V""",4,utskottet,SAKFRÅGAN,HUVUD,TU17,2014-06-17,1963,349,175,117,23,34,t,f,50.14,33.52,9.74,6.59,56.45,1961,19,16,0,0,3,t,f,84.21,0.00,15.79,0.00,57.89
C,H001FiU21,34,2820674,FiU21,2012/13,Vårändringsbudget för 2013,Godkännande av ändrade ramar för utgiftsområden och anslag,0,FIU,2013-06-05,2013-06-07,A9923D53-F175-472D-9628-5DEEAB5FC853,röstning,"""MP"",""V""",2,utskottet,SAKFRÅGAN,HUVUD,FiU21,2013-06-05,1963,349,163,39,122,25,t,f,46.70,11.17,7.16,34.96,56.45,1963,23,22,0,0,1,t,f,95.65,0.00,4.35,0.00,65.22
MP,GV01UbU6,3,2284681,UbU6,2007/08,Studiestöd,Studenter och de sociala trygghetssystemen,0,UBU,2008-02-25,2008-02-25,1CF3BD28-B800-46FB-AE95-D553C27D20D8,röstning,"""s""",3,utskottet,SAKFRÅGAN,HUVUD,UbU6,2008-02-25,1958,349,178,108,0,63,t,f,51.00,30.95,18.05,0.00,52.72,1964,19,14,0,0,5,t,f,73.68,0.00,26.32,0.00,57.89
L,H001KU17,4,2828164,KU17,2012/13,Riksdagens arbetsformer m.m.,Riksdagsledamöternas placering i kammaren,0,KU,2013-04-16,2013-04-16,3DA8DB3D-FFFE-4961-ABE8-610CB7399E67,röstning,"""SD""",1,utskottet,SAKFRÅGAN,HUVUD,KU17,2013-04-16,1963,349,289,19,0,41,t,f,82.81,5.44,11.75,0.00,56.45,1960,24,20,0,0,4,t,f,83.33,0.00,16.67,0.00,54.17
L,H001SkU16,2,2824859,SkU16,2012/13,Inkomstskatt,"Skatteskala, grundavdrag m.m.",0,SKU,2013-03-19,2013-03-19,DE28A6C1-B250-4683-B82A-2F83354BBE1D,röstning,"""S"",""MP"",""V""",2,utskottet,SAKFRÅGAN,HUVUD,SkU16,2013-03-19,1963,349,157,140,18,34,t,f,44.99,40.11,9.74,5.16,56.45,1960,24,19,0,0,5,t,f,79.17,0.00,20.83,0.00,54.17
M,GQ01UU1,2,2294243,UU1,2002/03,Utgiftsområde 5 Internationell samverkan,Anslagen för 2003 under utgiftsområde 5 Internationell samverkan,0,UU,2002-11-14,2006-03-15,FDEB5F4F-FBBA-11D6-AF68-0004755038F6,röstning,"",1,utskottet,SAKFRÅGAN,HUVUD,UU1,2002-11-14,1954,349,221,20,79,29,t,f,63.32,5.73,8.31,22.64,54.73,1954,55,8,0,43,4,t,f,14.55,0.00,7.27,78.18,61.82
C,GT01KU7,17,2227795,KU7,2005/06,"Statlig förvaltning, m.m.",Rättsinformationssystemet,0,KU,2006-02-21,2006-02-27,52ECEB69-C8AA-4126-AF91-74ADAB5CF111,röstning,"""kd"",""mp""",9,utskottet,SAKFRÅGAN,HUVUD,KU7,2006-02-21,1954,349,242,41,0,66,t,f,69.34,11.75,18.91,0.00,54.44,1954,22,16,0,0,6,t,f,72.73,0.00,27.27,0.00,54.55
C,GZ01FiU45,1,2770458,FiU45,2011/12,Subsidiaritetsprövning av förslag till Europaparlamentets och rådets direktiv om offentlig upphandling av vatten m.m.,Subsidiaritetsprövning av förslag till Europaparlamentets och rådets direktiv om offentlig upphandling av vatten m.m.,0,FIU,2012-02-22,2012-02-22,5295E523-D648-408F-BF50-F37114859E80,röstning,"""SD""",1,utskottet,SAKFRÅGAN,HUVUD,FiU45,2012-02-22,1963,349,279,19,17,34,t,f,79.94,5.44,9.74,4.87,55.30,1964,23,20,0,0,3,t,f,86.96,0.00,13.04,0.00,60.87
C,GT01UU20,13,2223165,UU20,2005/06,En svensk Asienpolitik,Ett-Kina-politiken,0,UU,2006-05-04,2006-05-05,CEBC89E4-239B-4BA4-98D4-812AD45C8C1D,röstning,"""c"",""kd""",6,utskottet,SAKFRÅGAN,HUVUD,UU20,2006-05-04,1954,349,237,41,2,69,t,f,67.91,11.75,19.77,0.57,53.87,1954,22,0,16,0,6,f,f,0.00,72.73,27.27,0.00,54.55
V,GS01FIU24,1,2226570,FIU24,2004/05,Finansiella säkerheter (prop. 2004/05:30),Förfoganderätt för finansiella aktörer,0,FIU,2005-03-10,2006-03-15,64EE3279-1F31-43E9-A05A-98C0E4078DEF,röstning,"""m"",""c"",""fp"",""kd""",1,utskottet,SAKFRÅGAN,HUVUD,FIU24,2005-03-10,1954,349,144,113,0,92,t,f,41.26,32.38,26.36,0.00,54.15,1953,29,24,0,0,5,t,f,82.76,0.00,17.24,0.00,51.72
S,GW01MJU2,1,2222007,MJU2,2008/09,"Utgiftsområde 23 Jord- och skogbruk, fiske med anslutande näringar m.m.","Mål för politikområdena Djurpolitik, Livsmedelspolitik, Landsbygdspolitik och Samepolitik",0,MJU,2008-12-01,2008-12-01,58AFF90C-197A-4E2D-9667-2666B4506236,röstning,"",0,utskottet,SAKFRÅGAN,HUVUD,MJU2,2008-12-01,1958,349,263,37,1,48,t,f,75.36,10.60,13.75,0.29,53.01,1959,130,110,2,1,17,t,f,84.62,1.54,13.08,0.77,52.31
S,H001SkU20,1,2824863,SkU20,2012/13,Skatteförfarande och folkbokföring,Skatte- och avgiftskontroll - övergripande frågor,0,SKU,2013-03-05,2013-03-05,F831A658-9D07-4B1E-8302-EDE737C574C1,röstning,"""S"",""MP""",1,utskottet,SAKFRÅGAN,HUVUD,SkU20,2013-03-05,1963,349,163,110,16,60,t,f,46.70,31.52,17.19,4.58,56.73,1962,112,0,90,0,22,f,f,0.00,80.36,19.64,0.00,50.89
KD,GR01SKU23,7,2243947,SKU23,2003/04,Allmänna motioner om mervärdesskatt,Allmännyttiga ideella föreningar,0,SKU,2004-03-30,2006-03-15,CFD11BB7-6864-11D8-AEAC-000475503825,röstning,"""m"",""c"",""fp"",""kd""",7,utskottet,SAKFRÅGAN,HUVUD,SKU23,2004-03-30,1954,349,149,123,1,76,t,f,42.69,35.24,21.78,0.29,55.01,1951,33,0,26,0,7,f,f,0.00,78.79,21.21,0.00,69.70
KD,GQ01KRU1,2,2285935,KRU1,2002/03,"Utgiftsområde  17  Kultur, medier, trossamfund ochfritid(prop. 2002/03:1)",Efterlevnaden av de kulturpolitiska målen och frågan om strukturer för kulturpolitiken,0,KRU,2006-03-15,2012-03-30,438CCCBA-FC5B-11D6-AE1F-000423231CB0,röstning,"""v""",2,utskottet,SAKFRÅGAN,HUVUD,KRU1,2006-03-15,1954,349,266,26,29,28,t,f,76.22,7.45,8.02,8.31,54.73,1951,33,31,0,0,2,t,f,93.94,0.00,6.06,0.00,69.70
C,GZ01FiU40,4,2769747,FiU40,2011/12,Godkännande av Europeiska rådets beslut om ändring av artikel 136 i EUF-fördraget – stabilitetsmekanism för euroländer,Styrningen av den europeiska stabilitetsmekanismen (ESM),0,FIU,2012-05-23,2012-05-23,0B2CDA6B-8C73-4EC7-A365-EC89727328CF,röstning,"""MP""",4,utskottet,SAKFRÅGAN,HUVUD,FiU40,2012-05-23,1963,349,274,40,0,35,t,f,78.51,11.46,10.03,0.00,57.02,1964,23,19,0,0,4,t,f,82.61,0.00,17.39,0.00,65.22
S,GW01FiU24,2,2222063,FiU24,2008/09,Utvärdering av penningpolitiken 2006–2008 och en beskrivning av Riksbankens åtgärder till följd av finanskrisen,Finanskrisen och Riksbankens åtgärder för att värna den finansiella stabiliteten,0,FIU,2009-06-03,2009-06-03,CA2292A5-CDAB-4E1E-8116-34A11116FA73,röstning,"""v""",2,utskottet,SAKFRÅGAN,HUVUD,FiU24,2009-06-03,1958,349,286,19,1,43,t,f,81.95,5.44,12.32,0.29,52.72,1959,130,113,0,0,17,t,f,86.92,0.00,13.08,0.00,51.54
MP,GX01NU2,3,2291553,NU2,2009/10,Utgiftsområde 19 Regional tillväxt,Organisering och lokalisering av myndigheter,0,NU,2009-11-26,2009-11-26,559C7BE2-DADD-4CE1-BC3D-2A3F91D53030,röstning,"""v""",3,utskottet,SAKFRÅGAN,HUVUD,NU2,2009-11-26,1959,349,271,17,0,61,t,f,77.65,4.87,17.48,0.00,53.58,1964,19,13,0,0,6,t,f,68.42,0.00,31.58,0.00,57.89
V,H001SfU11,2,2832116,SfU11,2012/13,Kommunalt mottagande av ensamkommande barn,Stöd till kommuner vid mottagande,0,SFU,2013-09-12,2013-09-12,4AFF7B86-1708-49AA-8ACA-40BC70148B23,röstning,"""S""",2,utskottet,SAKFRÅGAN,HUVUD,SfU11,2013-09-19,1963,349,194,87,0,68,t,f,55.59,24.93,19.48,0.00,55.87,1960,19,16,0,0,3,t,f,84.21,0.00,15.79,0.00,42.11
C,GR01KRU4,14,2303064,KRU4,2003/04,"Bibliotek, litteratur och kulturtidskrifter",Stöd till organisationstidskrifter,0,KRU,2004-02-12,2006-03-15,55D8A401-0337-47E9-ACB1-8F82634227F4,röstning,"""kd""",9,utskottet,SAKFRÅGAN,HUVUD,KRU4,2004-02-12,1954,349,273,29,0,47,t,f,78.22,8.31,13.47,0.00,55.01,1955,22,17,0,0,5,t,f,77.27,0.00,22.73,0.00,50.00
MP,GW01UbU17,41,2222067,UbU17,2008/09,Grundskolan,Genuspedagoger,0,UBU,2009-04-08,2009-04-08,71EA1F8B-31D5-4F6F-B042-D2CCBD022D2D,röstning,"""s"",""v"",""mp""",39,utskottet,SAKFRÅGAN,HUVUD,UbU17,2009-04-08,1958,349,148,142,0,59,t,f,42.41,40.69,16.91,0.00,52.15,1964,19,0,15,0,4,f,f,0.00,78.95,21.05,0.00,57.89
KD,H001TU1,6,2804403,TU1,2012/13,Utgiftsområde 22 Kommunikationer,Transportstyrelsens verksamhet,0,TU,2012-12-03,2012-12-03,AED9691B-12E6-45CB-BA1D-DE15A1204C24,röstning,"""S"",""MP"",""V""",1,utskottet,SAKFRÅGAN,HUVUD,TU1,2012-12-03,1963,349,170,136,0,43,t,f,48.71,38.97,12.32,0.00,57.02,1962,19,17,0,0,2,t,f,89.47,0.00,10.53,0.00,52.63
V,H101KU25,8,2899265,KU25,2013/14,Integritets- och sekretessfrågor,Sekretessen för uppgifter i de s.k. Stasiarkiven,0,KU,2014-10-14,2014-05-06,79061050-5E10-45C3-BF9A-3E09C7C87D76,röstning,"""SD""",5,utskottet,SAKFRÅGAN,HUVUD,KU25,2014-05-07,1963,349,289,18,0,42,t,f,82.81,5.16,12.03,0.00,56.73,1961,19,19,0,0,0,t,f,100.00,0.00,0.00,0.00,47.37
S,GU01MJU7,11,2288397,MJU7,2006/07,Landsbygdsutveckling m.m.,Skogsvård m.m.,0,MJU,2007-02-22,2007-02-22,8C949DA6-2ABF-4A87-8653-F5ECE2E225F9,röstning,"""v""",11,utskottet,SAKFRÅGAN,HUVUD,MJU7,2007-02-22,1958,349,162,22,113,52,t,f,46.42,6.30,14.90,32.38,52.15,1958,130,9,3,96,22,t,f,6.92,2.31,16.92,73.85,50.77
L,GZ01KrU8,15,2767409,KrU8,2011/12,Politik för det civila samhället,Miljöarbete,0,KRU,2012-05-30,2012-05-30,22F0EED3-8DA6-406E-8614-69F42888BAEF,röstning,"""V""",11,utskottet,SAKFRÅGAN,HUVUD,KrU8,2012-05-30,1963,349,288,18,0,43,t,f,82.52,5.16,12.32,0.00,57.02,1961,24,21,0,0,3,t,f,87.50,0.00,12.50,0.00,58.33
S,GS01SFU17,7,2225380,SFU17,2004/05,Ny instans- och processordning i utlännings- och medborgarskapsärenden,Uppehållstillstånd i ärenden som rör barn,0,SFU,2005-08-22,2006-03-15,4C09F9A3-A5C3-4EAB-9AF3-BBA9C6A70A1C,röstning,"""c"",""fp"",""kd""",8,utskottet,SAKFRÅGAN,HUVUD,SFU17,2005-08-22,1954,349,218,93,0,38,t,f,62.46,26.65,10.89,0.00,54.15,1954,144,130,0,0,14,t,f,90.28,0.00,9.72,0.00,50.69
KD,H101MJU3,7,2855922,MJU3,2013/14,Riksrevisionens rapport om utsläppshandel för att begränsa klimatförändringen,Klimatpolitik,0,MJU,2013-10-28,2013-10-29,6DAE1CE8-9A66-448D-BE13-B03D4989837B,röstning,"""S"",""MP"",""V""",7,utskottet,SAKFRÅGAN,HUVUD,MJU3,2013-11-06,1963,349,164,130,0,55,t,f,46.99,37.25,15.76,0.00,55.30,1961,19,16,0,0,3,t,f,84.21,0.00,15.79,0.00,63.16
KD,H001KrU11,11,2833027,KrU11,2012/13,Kulturskaparnas villkor och kultur i den offentliga miljön,Fristäder,0,KRU,2013-05-15,2013-05-15,89464352-48A0-4DEE-876E-ADFB97FD4324,röstning,"""S"",""MP"",""V""",9,utskottet,SAKFRÅGAN,HUVUD,KrU11,2013-05-15,1963,349,173,137,0,39,t,f,49.57,39.26,11.17,0.00,56.16,1961,19,17,0,0,2,t,f,89.47,0.00,10.53,0.00,57.89
M,GR01NU10,1,2294394,NU10,2003/04,Vissa näringspolitiska frågor,Innovationer och nyföretagande,0,NU,2004-03-02,2006-03-15,5EFE5590-6D0F-11D8-88BF-0004755038E0,röstning,"""m"",""c"",""fp"",""kd""",1,utskottet,SAKFRÅGAN,HUVUD,NU10,2004-03-02,1954,349,151,115,0,83,t,f,43.27,32.95,23.78,0.00,54.73,1953,55,0,38,0,17,f,f,0.00,69.09,30.91,0.00,61.82
V,GU01CU17,10,2224968,CU17,2006/07,Försäkrings- och skadeståndsrättsliga frågor,Skadeståndsansvar för atomskador,0,CU,2007-03-30,2007-03-30,7827ACCC-347B-4E61-A451-7C3E1E200CF0,röstning,"""mp""",14,utskottet,SAKFRÅGAN,HUVUD,CU17,2007-03-30,1958,349,267,17,1,64,t,f,76.50,4.87,18.34,0.29,51.29,1958,22,18,0,0,4,t,f,81.82,0.00,18.18,0.00,36.36
V,GT01SoU23,5,2253793,SoU23,2005/06,Rikssjukvård,En nämnd för rikssjukvård,0,SOU,2006-04-19,2006-04-25,9402F662-98D3-4F14-A214-CFA30B381318,röstning,"""v""",6,utskottet,SAKFRÅGAN,HUVUD,SoU23,2006-04-19,1954,349,232,24,21,72,t,f,66.48,6.88,20.63,6.02,53.87,1953,28,0,22,0,6,f,f,0.00,78.57,21.43,0.00,53.57
M,GS01KRU5,12,2285688,KRU5,2004/05,Idrottsfrågor,Idrottsledare och funktionärer,0,KRU,2005-03-08,2006-03-15,1F19FDC7-2EF1-40CD-987A-906E7940B822,röstning,"""m"",""kd""",7,utskottet,SAKFRÅGAN,HUVUD,KRU5,2005-03-08,1954,349,197,61,0,91,t,f,56.45,17.48,26.07,0.00,54.15,1954,55,0,38,0,17,f,f,0.00,69.09,30.91,0.00,58.18
MP,GT01AU1,4,2227587,AU1,2005/06,Utgiftsområdena 13 Arbetsmarknad och 14 Arbetsliv,Ökad mångfald,0,AU,2005-12-05,2005-12-06,2E9C19D7-2240-40EF-A978-908AFB441EF1,röstning,"""m"",""c"",""fp"",""kd"",""mp""",5,reservation 5,SAKFRÅGAN,HUVUD,AU1,2005-12-05,1954,349,141,146,0,62,f,f,40.40,41.83,17.77,0.00,53.87,1958,17,0,13,0,4,f,f,0.00,76.47,23.53,0.00,52.94
M,GX01FiU21,16,2298229,FiU21,2009/10,Vårtilläggsbudget för 2010,Kompletterande planeringsram för investeringar i vissa väg- och järnvägsprojekt,0,FIU,2010-06-09,2010-06-09,41796BC5-1F8E-4A29-A671-D91CD65AC5C2,röstning,"""s"",""v"",""mp""",4,utskottet,SAKFRÅGAN,HUVUD,FiU21,2010-06-09,1959,349,164,154,0,31,t,f,46.99,44.13,8.88,0.00,53.01,1960,96,88,0,0,8,t,f,91.67,0.00,8.33,0.00,57.29
V,GR01JUU18,1,2303017,JUU18,2003/04,Kriminalvårdsfrågor,Reformering av kriminalvården m.m.,0,JUU,2004-04-01,2006-03-15,8394EC6D-E8B4-4AA7-89A0-315261A9E837,röstning,"""m""",1,utskottet,SAKFRÅGAN,HUVUD,JUU18,2004-04-01,1954,349,126,46,130,47,t,f,36.10,13.18,13.47,37.25,55.01,1953,30,1,0,23,6,t,f,3.33,0.00,20.00,76.67,50.00
KD,GU01SfU1,46,2222477,SfU1,2006/07,"Utgiftsområdena 10, 11 och 12 inom socialförsäkringsområdet",Delad föräldraförsäkring,0,SFU,2006-12-12,2006-11-21,48C9AFAA-D704-4940-B0B4-E0C078F7BCA3,röstning,"""s""",37,utskottet,SAKFRÅGAN,HUVUD,SfU1,2006-12-12,1958,349,154,111,31,53,t,f,44.13,31.81,15.19,8.88,52.72,1952,24,20,0,0,4,t,f,83.33,0.00,16.67,0.00,54.17
KD,GW01UbU7,8,2222103,UbU7,2008/09,Förskolan,Barnomsorg på obekväm arbetstid,0,UBU,2009-02-24,2009-02-24,2ACB65A0-04E4-4A28-AFAB-F61376D30354,röstning,"""s"",""v"",""mp""",6,utskottet,SAKFRÅGAN,HUVUD,UbU7,2009-02-24,1959,349,153,146,0,50,t,f,43.84,41.83,14.33,0.00,51.86,1954,24,22,0,0,2,t,f,91.67,0.00,8.33,0.00,50.00
V,GR01SFU13,3,2227406,SFU13,2003/04,En  ny  statlig  myndighet för socialförsäkringensadministration,Finansiell samordning,0,SFU,2004-04-20,2006-03-15,D8FBCCBD-9429-11D8-AE26-0004755038E0,röstning,"""c"",""fp""",5,utskottet,SAKFRÅGAN,HUVUD,SFU13,2004-04-20,1954,349,238,65,4,42,t,f,68.19,18.62,12.03,1.15,55.01,1952,30,24,0,0,6,t,f,80.00,0.00,20.00,0.00,50.00
-,GZ01JuU10,1,2731282,JuU10,2011/12,Straffrätt i EU: garantier för ett effektivt genomförande av EU:s politik genom straffrättsliga åtgärder,Straffrätt i EU: garantier för ett effektivt genomförande av EU:s politik genom straffrättsliga åtgärder,0,JUU,2011-11-30,2011-11-30,EE96E919-7B3A-4C07-851D-B2436C570F36,röstning,"""SD""",1,utskottet,MOTIVFRÅGAN,HUVUD,JuU10,2011-11-30,1963,349,278,18,19,34,t,f,79.66,5.16,9.74,5.44,55.59,1988,1,0,0,0,1,f,t,0.00,0.00,100.00,0.00,100.00
MP,GR01KRU8,2,2294232,KRU8,2003/04,Konstnärsfrågor,Översyn av stödformerna till konstnärerna,0,KRU,2004-03-16,2006-03-15,EB016234-637B-4839-B132-E9613E50F7A5,röstning,"""m"",""c"",""fp"",""kd""",2,utskottet,SAKFRÅGAN,HUVUD,KRU8,2004-03-16,1954,349,159,126,0,64,t,f,45.56,36.10,18.34,0.00,55.01,1955,17,13,0,0,4,t,f,76.47,0.00,23.53,0.00,47.06
M,GZ01TU5,1,2720029,TU5,2011/12,Järnvägs- och kollektivtrafikfrågor,Upprivning av kollektivtrafiklagen,0,TU,2012-05-23,2012-05-23,27EAE922-A846-4700-B58F-4BB6D8336751,röstning,"""V""",1,utskottet,SAKFRÅGAN,HUVUD,TU5,2012-05-23,1963,349,284,18,0,47,t,f,81.38,5.16,13.47,0.00,57.02,1965,107,92,0,0,15,t,f,85.98,0.00,14.02,0.00,58.88
L,GZ01UbU14,6,2768642,UbU14,2011/12,Grundskolan,Skolplikt och rätt till utbildning,0,UBU,2012-04-23,2012-04-23,0E379E64-314F-4B6E-8048-03D15B730DF9,röstning,"""SD""",10,utskottet,SAKFRÅGAN,HUVUD,UbU14,2012-04-23,1963,349,297,19,0,33,t,f,85.10,5.44,9.46,0.00,57.02,1961,24,20,0,0,4,t,f,83.33,0.00,16.67,0.00,58.33
L,GV01UU5,11,2284660,UU5,2007/08,Sveriges politik för global utveckling ,"Skuldavskrivningar, hållbar långivning m.m.",0,UU,2008-06-05,2008-06-05,17448BC3-AE9D-49F9-A272-B7506F9B6576,röstning,"""s"",""v"",""mp""",10,utskottet,SAKFRÅGAN,HUVUD,UU5,2008-06-05,1958,349,160,152,0,37,t,f,45.85,43.55,10.60,0.00,53.30,1960,28,26,0,0,2,t,f,92.86,0.00,7.14,0.00,46.43
C,GT01JuU22,18,2222313,JuU22,2005/06,Straffrättsliga frågor,Översyn av sexköpslagen,0,JUU,2006-03-23,2006-03-27,E9C1E6BE-3FDB-47DD-BC13-12A80914B72D,röstning,"""m"",""c"",""fp"",""kd"",""mp""",16,reservation 16,SAKFRÅGAN,HUVUD,JuU22,2006-03-23,1954,349,145,150,0,54,f,f,41.55,42.98,15.47,0.00,54.44,1954,22,0,19,0,3,f,f,0.00,86.36,13.64,0.00,54.55
M,GR01LU11,15,2287225,LU11,2003/04,Barn och föräldrar m.m.,Talerätt i mål om hävande av faderskap,0,LU,2004-01-29,2006-03-15,572B7565-84D4-4C89-B1BC-C972F52CB740,röstning,"""m"",""c"",""fp"",""kd""",12,utskottet,SAKFRÅGAN,HUVUD,LU11,2004-01-29,1954,349,143,138,1,67,t,f,40.97,39.54,19.20,0.29,55.01,1953,55,0,43,0,12,f,f,0.00,78.18,21.82,0.00,61.82
L,GT01SoU8,5,2289438,SoU8,2005/06,Tandvårdsfrågor,Amalgamanvändningen m.m. i Sverige och inom EU,0,SOU,2005-12-15,2005-12-22,DACEFC9F-ED33-483F-BCAA-1C2B7C31AF71,röstning,"""v""",8,utskottet,SAKFRÅGAN,HUVUD,SoU8,2005-12-15,1954,349,197,22,46,84,t,f,56.45,6.30,24.07,13.18,53.58,1956,48,35,0,1,12,t,f,72.92,0.00,25.00,2.08,45.83
S,GQ01FIU6,3,2302969,FIU6,2002/03,AP-fondernas verksamhet 2001,Nya riktlinjer för AP-fonderna,0,FIU,2002-12-05,2006-03-15,BCED4361-0D07-11D7-AE4C-000475504B05,röstning,"""v""",3,utskottet,SAKFRÅGAN,HUVUD,FIU6,2002-12-05,1954,349,270,22,0,57,t,f,77.36,6.30,16.33,0.00,54.73,1954,144,129,0,0,15,t,f,89.58,0.00,10.42,0.00,52.08
-,GX01AU5,4,2299151,AU5,2009/10,Åtgärder med anledning av Lavaldomen och andra arbetsrättsliga frågor,Utredning om den svenska kollektivavtalsmodellen,0,AU,2010-02-25,2010-02-26,BBA36984-3B0B-4F5D-9490-9D0CD95320FE,röstning,"""s"",""v"",""mp""",3,utskottet,SAKFRÅGAN,HUVUD,AU5,2010-02-25,1959,349,152,144,0,53,t,f,43.55,41.26,15.19,0.00,53.01,1944,1,1,0,0,0,t,f,100.00,0.00,0.00,0.00,100.00
SD,H101MJU14,2,2896632,MJU14,2013/14,Ändringar i djurskyddslagen,Förbudets placering,0,MJU,2014-02-10,2014-02-10,9DAF3A66-36C3-4527-BE99-7944E7F3B569,röstning,"""SD""",1,utskottet,SAKFRÅGAN,HUVUD,MJU14,2014-02-20,1963,349,279,19,0,51,t,f,79.94,5.44,14.61,0.00,56.73,1968,20,0,19,0,1,f,f,0.00,95.00,5.00,0.00,80.00
SD,H101KU25,8,2899265,KU25,2013/14,Integritets- och sekretessfrågor,Sekretessen för uppgifter i de s.k. Stasiarkiven,0,KU,2014-10-14,2014-05-06,79061050-5E10-45C3-BF9A-3E09C7C87D76,röstning,"""SD""",5,utskottet,SAKFRÅGAN,HUVUD,KU25,2014-05-07,1963,349,289,18,0,42,t,f,82.81,5.16,12.03,0.00,56.73,1968,20,0,18,0,2,f,f,0.00,90.00,10.00,0.00,80.00
S,GT01JuU1,16,2228857,JuU1,2005/06,Utgiftsområde 4 Rättsväsendet,Domstolsverkets ställning,0,JUU,2005-12-06,2005-12-16,27EC9645-7D3E-4670-A55B-181867A40753,röstning,"""m"",""c"",""fp"",""kd""",14,utskottet,SAKFRÅGAN,HUVUD,JuU1,2005-12-06,1954,349,156,122,0,71,t,f,44.70,34.96,20.34,0.00,53.87,1954,144,118,0,0,26,t,f,81.94,0.00,18.06,0.00,51.39
S,GT01KrU4,5,2222447,KrU4,2005/06,Bästa språket - en samlad svensk språkpolitik,Svenska språkets ställning i EU,0,KRU,2005-11-17,2005-11-28,B2D8F9AC-1B32-45C3-A8AF-226034BA8CA9,röstning,"""m"",""c"",""fp"",""kd""",5,utskottet,SAKFRÅGAN,HUVUD,KrU4,2005-11-17,1954,349,147,145,1,56,t,f,42.12,41.55,16.05,0.29,53.87,1954,144,123,0,1,20,t,f,85.42,0.00,13.89,0.69,51.39
L,GT01JuU30,5,2226569,JuU30,2005/06,Åtgärder för att förhindra vissa särskilt allvarliga brott,Parlamentarisk kontroll av hemliga tvångsmedel,0,JUU,2006-05-18,2006-05-22,D1333217-06F2-47CD-BB48-575FEE40D3AE,röstning,"""m""",5,utskottet,SAKFRÅGAN,HUVUD,JuU30,2006-05-18,1954,349,165,45,76,63,t,f,47.28,12.89,18.05,21.78,53.30,1956,48,38,0,4,6,t,f,79.17,0.00,12.50,8.33,50.00
M,H001TU1,6,2804403,TU1,2012/13,Utgiftsområde 22 Kommunikationer,Transportstyrelsens verksamhet,0,TU,2012-12-03,2012-12-03,AED9691B-12E6-45CB-BA1D-DE15A1204C24,röstning,"""S"",""MP"",""V""",1,utskottet,SAKFRÅGAN,HUVUD,TU1,2012-12-03,1963,349,170,136,0,43,t,f,48.71,38.97,12.32,0.00,57.02,1965,107,97,0,0,10,t,f,90.65,0.00,9.35,0.00,59.81
